,Unnamed: 0,F153,F159,F198,F200,F201,F21,F26,F272,F319,F32,F33,F334,F34,F35,F39,F426,F439,F470,F471,F474,F476,F495,F524
858,858.0,0.0095,608.0,0.689,23.83,3.72,-5204.0,1.976,46.2269,9.4014,84.095,8.272,0.2177,50.3339,64.5378,117.8192,0.9775,74.0331,6.5324,31.6289,113.124,19.6081,7.1863,6.9403
859,859.0,0.0096,663.0,0.575,21.27,4.24,-5416.5,1.9867,20.8603,9.583,84.095,8.272,0.1704,50.3339,64.5378,117.8192,0.985,71.8973,5.4476,32.7672,126.7858,20.1463,7.5965,7.0057
860,860.0,0.006,484.0,0.28,14.74,5.09,-5502.0,2.0178,47.2467,6.1992,84.9173,9.131,0.0746,50.0942,64.3185,118.0202,0.6087,105.6122,2.7042,4.6469,29.1814,14.4882,7.674,3.0472
861,861.0,0.0061,736.0,0.934,9.8,17.25,-5543.0,1.981,54.7323,6.5782,83.7747,8.3436,0.2608,50.394,64.3908,118.7374,0.6245,103.4407,8.9364,29.6284,96.1581,46.1156,6.4508,3.1185
862,862.0,0.0129,391.0,0.599,16.51,19.07,-5529.25,1.95,70.0604,9.871,84.095,8.272,0.167,50.3339,64.5378,117.8192,1.3276,39.3981,5.7573,27.3668,122.2429,20.1701,4.6818,3.0808
863,863.0,0.0045,533.0,0.8,14.88,5.5,-5572.25,2.0165,60.2986,6.7958,85.0066,9.6938,0.2376,50.366,64.2263,118.0446,0.4588,62.4339,7.8133,5.3,23.8271,23.8419,4.2182,6.8482
864,864.0,0.0111,571.0,0.292,17.96,7.87,-5257.75,1.9695,43.5948,6.6307,83.6583,8.5596,0.094,50.3882,64.4017,119.4242,1.1396,57.8039,2.8112,6.3317,39.3896,16.4212,7.7736,3.3183
865,865.0,0.0087,276.0,0.264,25.4,5.05,-5348.75,1.965,11.8589,8.0175,86.3826,8.3273,0.0936,50.3556,64.2252,119.1824,0.8903,103.6022,2.549,4.7703,25.9707,11.7588,8.3723,6.896
866,866.0,0.0089,602.0,0.181,15.73,8.76,-5418.75,2.0278,41.4784,8.3849,86.6554,9.0061,0.0589,50.0114,64.1901,118.162,0.9166,44.6121,1.7293,6.8296,85.0746,8.8626,4.0565,2.6228
867,867.0,0.0109,850.0,0.396,10.16,3.61,-5704.5,1.9808,9.7264,8.394,86.238,8.287,0.1111,50.7216,64.1468,116.1914,1.126,119.5021,3.8376,5.5231,25.5226,12.4941,3.9114,7.5535
868,868.0,0.0169,470.0,0.458,27.73,8.45,-5710.5,1.983,32.474,8.3544,84.525,8.7932,0.1341,50.1146,63.7758,118.023,1.7661,91.0112,4.2964,6.9115,57.5217,9.4983,5.6382,2.9828
869,869.0,0.0085,1929.0,0.229,26.83,3.44,-5344.25,1.9783,70.3719,8.6795,85.5246,8.2832,0.0694,50.4619,64.482,118.0946,0.8661,55.9091,2.1847,5.4538,38.461,10.7398,7.9577,5.6942
870,870.0,0.0266,596.0,1.227,25.91,17.15,-5451.75,2.008,60.3904,9.8336,87.1883,9.0145,0.3431,50.0471,64.1861,118.2592,2.7748,91.4255,11.6618,28.8225,93.6209,27.3764,7.0696,3.5403
871,871.0,0.0047,500.0,0.515,3.21,4.15,-5249.0,1.9987,58.1025,9.1356,85.188,8.9562,0.1532,50.1992,63.901,118.0178,0.4843,84.2232,5.0386,5.3805,69.7428,13.1362,7.5965,3.2012
872,872.0,0.0083,270.0,0.401,27.39,7.01,-5603.75,1.9743,38.9424,8.2688,85.7243,8.3542,0.1039,50.2105,63.9862,119.8178,0.8567,106.5789,3.7664,3.6558,33.7386,8.688,5.5979,2.6522
873,873.0,0.0058,3362.0,0.445,22.2,7.62,-5662.0,2.015,37.9153,7.772,83.5811,8.6068,0.1294,50.6355,64.6913,118.2942,0.5947,75.9924,4.3164,6.8146,34.29,6.6791,4.404,3.0254
874,874.0,0.0056,674.0,0.368,15.66,4.71,-5477.5,1.9535,36.4573,9.3228,85.5246,8.2832,0.1086,50.4619,64.482,118.0946,0.5734,96.9231,3.492,5.4519,24.9566,30.7108,5.3911,6.8634
875,875.0,0.0061,195.0,0.25,13.41,6.29,-6521.5,1.8592,14.6964,7.4726,85.7204,9.0811,0.0839,50.6151,64.1481,117.6492,0.6264,50.9639,2.3861,5.5131,29.6407,11.1612,7.6534,2.0388
876,876.0,0.0055,657.0,0.317,22.44,4.51,-5632.75,1.9897,16.9018,8.9515,84.7176,8.7373,0.0929,50.5598,64.3447,118.3632,0.5589,54.7327,2.9758,7.3624,37.6633,11.3946,6.0837,3.3946
877,877.0,0.0057,878.0,0.296,16.08,6.44,-5619.25,1.9705,15.0205,7.7442,84.525,8.7932,0.1039,50.1146,63.7758,118.023,0.5779,80.5195,2.8684,6.215,40.8135,12.1301,5.4976,5.8881
878,878.0,0.0054,677.0,0.19,15.0,7.98,-5619.0,1.9398,30.6412,7.3274,84.3084,8.3591,0.0618,50.3996,64.5242,117.9356,0.5468,72.0524,1.8187,6.558,42.4044,21.6167,8.9219,5.4364
879,879.0,0.0107,1552.0,0.312,20.96,9.08,-5525.25,1.9738,25.0915,7.3137,84.525,8.7932,0.106,50.1146,63.7758,118.023,1.1005,110.0,2.9889,6.3116,37.4398,12.6286,8.7888,2.7789
880,880.0,0.0052,772.0,0.473,22.55,6.69,-5207.25,1.9697,66.0521,6.4963,83.5182,8.6149,0.1353,50.3917,64.2488,118.0712,0.5285,75.5859,4.599,3.2206,26.9114,7.9683,12.631,4.7912
881,881.0,0.0053,425.0,0.443,16.79,4.12,-5391.75,1.9672,27.0238,9.6898,84.3084,8.3591,0.1306,50.3996,64.5242,117.9356,0.5442,76.1595,4.3178,11.3372,13.3468,16.8375,5.091,7.1076
882,882.0,0.0055,1112.0,0.204,16.68,7.24,-5621.0,1.994,17.5654,7.9677,83.4448,8.5571,0.0587,50.3923,64.7149,118.052,0.557,64.6924,1.9556,6.636,40.5379,14.0277,5.0128,6.8437
883,883.0,0.0085,908.0,1.078,12.65,7.34,-5561.0,1.9905,20.1568,9.9116,86.2967,8.7646,0.3106,50.5526,64.2989,118.6604,0.8714,62.2545,10.514,13.5994,25.6784,23.0859,5.0982,6.1768
884,884.0,0.0084,545.0,0.301,12.16,6.25,-5652.5,1.9818,39.5988,8.5409,83.5589,8.8889,0.0751,50.2246,63.9957,117.7428,0.8581,69.4915,2.8348,6.08,37.2651,9.0369,6.4406,7.1807
885,885.0,0.0042,398.0,0.228,15.77,5.34,-5627.5,2.01,34.9441,7.5842,86.238,8.287,0.0717,50.7216,64.1468,116.1914,0.427,67.6843,2.1622,6.2816,22.5813,9.9013,6.0121,5.4861
886,886.0,0.01,265.0,0.318,19.04,4.59,-5334.0,1.9968,14.3149,8.715,84.7176,8.7373,0.0957,50.5598,64.3447,118.3632,1.0252,71.8994,3.0263,6.524,25.2539,7.3301,8.2087,5.0503
887,887.0,0.0091,579.0,0.287,23.24,9.01,-5639.75,2.0035,20.0456,8.6604,86.238,8.287,0.0866,50.7216,64.1468,116.1914,0.9287,66.3228,2.7306,7.7616,44.2789,22.0201,11.2907,9.4122
888,888.0,0.0051,379.0,0.235,19.48,5.35,-5567.75,1.9708,61.7071,7.8931,83.5182,8.6149,0.0725,50.3917,64.2488,118.0712,0.5151,81.8725,2.1926,6.9804,39.5118,13.3131,7.4188,6.8916
889,889.0,0.0179,551.0,0.509,16.82,7.3,-5819.75,2.0082,58.6262,9.6045,84.3947,8.897,0.1577,50.142,64.5666,118.181,1.8646,73.3571,4.9373,13.1152,21.8835,18.9371,6.0532,7.7103
890,890.0,0.0075,1030.0,0.537,23.5,5.17,-5767.25,1.9727,53.8602,10.0673,85.4838,8.7401,0.1491,50.0631,64.3756,118.0474,0.7724,119.4048,5.1638,10.542,20.12,15.4183,10.247,8.2171
891,891.0,0.0094,856.0,0.328,17.44,4.57,-5476.5,2.0005,22.9965,7.8173,84.6838,9.0425,0.0989,50.7493,64.4947,117.7228,0.963,43.3319,3.0633,5.692,35.8063,9.9668,6.9726,7.0555
892,892.0,0.0175,886.0,0.143,20.02,8.75,-5345.25,2.0175,35.1203,6.8178,85.3967,8.7635,0.0471,50.5973,64.0427,117.9192,1.8239,71.1246,1.3684,6.1525,34.6498,12.4586,6.3461,3.9656
893,893.0,0.0045,293.0,0.156,20.39,7.0,-5250.75,2.0015,47.5611,7.1817,83.7179,8.7015,0.0468,50.6219,64.4228,118.504,0.4624,108.7063,1.4803,4.1697,28.4972,12.667,6.1608,3.7441
894,894.0,0.011,497.0,0.473,13.15,7.75,-5777.0,1.9952,40.5337,9.6266,83.4448,8.5571,0.1347,50.3923,64.7149,118.052,1.1257,89.8294,4.5418,15.5005,29.363,18.1731,6.8138,3.596
895,895.0,0.0057,625.0,0.277,21.57,1.83,-5327.75,1.9755,14.2733,8.0442,84.7176,8.7373,0.0821,50.5598,64.3447,118.3632,0.5786,48.1809,2.5941,5.6704,23.3192,10.0808,10.247,6.8395
896,896.0,0.022,735.0,0.249,15.66,7.3,-5213.0,2.021,36.4608,7.8852,84.9173,9.131,0.0765,50.0942,64.3185,118.0202,2.2819,76.6847,2.3572,5.5482,37.1906,11.6715,7.674,8.2217
897,897.0,0.0121,538.0,0.394,17.28,6.82,-5138.75,1.9565,23.4588,7.7756,83.7179,8.7015,0.1214,50.6219,64.4228,118.504,1.2467,79.2584,3.7129,6.4357,33.6492,11.1628,6.175,2.0005
898,898.0,0.0066,180.0,0.223,16.15,4.74,-5406.75,1.9515,20.9125,7.912,83.4448,8.5571,0.0598,50.3923,64.7149,118.052,0.6766,47.9323,2.1321,5.1901,23.0647,7.0703,5.4976,5.7447
899,899.0,0.0097,580.0,0.3,13.85,8.35,-5300.5,2.0038,38.5968,8.5325,85.188,8.9562,0.0933,50.1992,63.901,118.0178,0.9954,88.4066,2.8573,5.5719,64.4133,20.8754,7.674,7.2995
900,900.0,0.0085,593.0,0.229,19.27,2.83,-5497.5,2.0055,41.5506,8.3336,83.4448,8.5571,0.0725,50.3923,64.7149,118.052,0.8722,61.8557,2.1654,4.7206,15.2734,16.8363,8.5242,3.4585
901,901.0,0.0179,225.0,0.192,11.82,4.08,-5398.75,2.018,33.2944,8.4576,85.4487,8.6695,0.0548,50.2081,63.7619,118.1258,1.8649,60.3457,1.8444,6.0978,21.7071,13.9385,8.0112,6.9308
902,902.0,0.004,352.0,0.911,10.4,4.72,-5217.25,1.9925,32.2814,9.8203,83.4093,8.3663,0.2454,50.4972,64.741,117.9414,0.4115,72.093,8.8972,13.4275,19.8865,24.5446,8.5841,6.43
903,903.0,0.0075,829.0,0.167,24.8,10.12,-5394.75,2.0075,82.2496,8.1474,84.052,8.8581,0.0551,50.137,64.6559,117.8936,0.7743,62.5115,1.6029,7.5896,49.6441,15.1328,6.2799,2.6076
904,904.0,0.004,361.0,0.319,18.58,2.41,-5397.5,1.9965,27.7927,8.7099,84.4905,8.7997,0.0948,50.5147,64.3568,118.489,0.4132,40.1163,2.9846,4.5023,18.4888,7.6509,4.2983,8.5321
905,905.0,0.0097,294.0,0.446,21.92,5.54,-5543.0,1.98,21.4695,9.7324,84.3441,8.9833,0.1335,50.6379,64.7846,119.6042,0.9984,84.9057,4.2865,12.9645,19.8804,18.7933,3.2753,3.7693
906,906.0,0.0065,843.0,0.908,17.07,6.17,-5526.0,1.9962,25.7437,9.687,85.4838,8.7401,0.2444,50.0631,64.3756,118.0474,0.6604,84.7695,8.8014,11.6157,23.9622,17.0483,3.7493,6.3393
907,907.0,0.0114,1116.0,0.222,18.93,8.19,-5445.5,1.984,33.6143,8.5917,85.4438,8.4278,0.0728,50.286,64.332,117.8352,1.174,109.5057,2.1028,4.572,34.378,15.7062,4.9961,6.6564
908,908.0,0.0087,2228.0,0.393,20.27,4.86,-4971.75,1.9888,48.4881,8.2271,85.4838,8.7401,0.1156,50.0631,64.3756,118.0474,0.8868,68.2939,3.76,5.7512,31.0773,10.4709,10.247,2.4238
909,909.0,0.0065,2602.0,0.732,11.5,7.94,-5001.0,2.0,66.6365,10.2206,83.4093,8.3663,0.2019,50.4972,64.741,117.9414,0.6614,130.7339,7.0918,14.0714,24.0068,22.9374,6.7701,4.0139
910,910.0,0.0078,666.0,0.172,16.82,6.55,-5368.75,1.9955,22.6556,8.4197,85.7132,9.0606,0.0543,50.5004,64.0248,117.9764,0.7991,71.7738,1.6475,8.8315,21.3918,13.5062,4.0934,6.7211
911,911.0,0.0045,479.0,0.996,19.97,5.75,-6471.25,1.8785,69.7519,9.1965,86.0222,9.2016,0.2803,50.5239,64.0447,118.1136,0.4547,25.9136,9.6287,14.0216,19.2654,34.5633,6.3812,6.7481
912,912.0,0.0088,961.0,0.563,23.84,5.97,-5335.0,1.991,36.9956,8.34,85.5485,8.8548,0.1589,50.1588,63.7216,117.9246,0.9037,112.312,5.3532,7.9988,58.1033,31.6006,7.5702,6.0948
913,913.0,0.0049,461.0,0.253,14.8,2.79,-5613.0,1.9973,36.2777,8.9656,84.0397,9.1287,0.0652,50.5501,64.215,118.1158,0.498,91.133,2.4189,6.2576,14.0551,32.0514,7.866,4.0597
914,914.0,0.0144,533.0,0.477,25.54,6.5,-5459.0,1.9908,38.0896,8.7436,84.4061,8.6772,0.1636,50.4095,64.2376,118.542,1.4921,50.4425,4.5906,7.5685,41.7914,26.636,8.3174,2.3494
915,915.0,0.0106,649.0,0.29,22.48,12.64,-5398.5,1.9863,37.7701,6.8312,85.3967,8.7635,0.0888,50.5973,64.0427,117.9192,1.0896,66.0961,2.7967,6.4301,53.8631,11.5614,5.0701,5.2709
916,916.0,0.0142,410.0,0.261,20.77,8.79,-5012.75,1.974,70.9617,7.3783,85.3967,8.7635,0.0829,50.5973,64.0427,117.9192,1.4588,95.1266,2.5018,6.3279,39.2581,13.0573,3.8216,2.9091
917,917.0,0.0102,1292.0,0.39,21.31,3.91,-5248.25,2.036,72.2468,9.6453,85.3967,8.7635,0.1106,50.5973,64.0427,117.9192,1.0448,58.9258,3.733,12.4827,22.2626,13.97,5.3572,2.913
918,918.0,0.0127,778.0,0.116,17.71,10.02,-5658.25,2.014,35.7175,7.1902,85.3967,8.7635,0.0348,50.5973,64.0427,117.9192,1.3047,54.6358,1.1119,4.6081,47.6335,14.6788,7.2748,6.9087
919,919.0,0.0095,403.0,0.267,19.89,3.34,-5604.5,1.985,19.0938,8.3691,84.4061,8.6772,0.0801,50.4095,64.2376,118.542,0.9771,43.4112,2.5047,5.7679,33.121,13.0975,6.162,7.987
920,920.0,0.0067,470.0,0.626,20.11,3.66,-5494.75,2.0035,44.7405,9.6255,86.1155,8.5801,0.1756,50.294,64.0748,119.2266,0.6837,54.8409,5.9019,34.5703,120.6696,19.9339,5.1072,2.8894
921,921.0,0.0107,541.0,1.273,23.21,8.64,-5549.25,2.0017,32.5262,9.5394,86.238,8.287,0.3675,50.7216,64.1468,116.1914,1.0947,77.4793,12.2301,16.567,25.2045,19.0523,8.5169,2.89
922,922.0,0.0114,854.0,0.189,19.43,2.91,-5370.75,2.0045,22.2595,8.2177,83.5182,8.6149,0.0497,50.3917,64.2488,118.0712,1.1684,103.5666,1.7681,4.3443,22.8708,7.7189,10.162,6.5578
923,923.0,0.0207,689.0,0.72,17.67,0.0,-5573.75,1.9693,22.725,20.0455,85.7059,8.2395,0.2004,50.344,64.1495,120.0346,2.1645,145.6835,7.1329,6.4326,0.0,12.1469,5.9952,3.7102
924,924.0,0.0036,886.0,0.2,17.44,4.3,-5370.25,1.9695,35.1892,8.6991,85.1011,8.9475,0.0658,50.2249,63.9471,118.0626,0.3632,65.4378,1.899,6.0613,39.3813,6.7345,7.361,6.2921
925,925.0,0.0101,530.0,0.4,20.39,3.93,-5599.25,2.0132,33.6853,10.363,84.3084,8.3591,0.1403,50.3996,64.5242,117.9356,1.0355,71.6561,3.8321,9.2074,15.6734,14.5424,8.6325,2.5076
926,926.0,0.0054,2774.0,0.299,24.53,6.08,-4994.25,1.9715,32.7374,8.7901,84.4061,8.6772,0.0999,50.4095,64.2376,118.542,0.552,53.4857,2.8437,7.8419,41.7479,25.4465,4.6175,6.0609
927,927.0,0.0083,863.0,0.276,17.15,7.07,-5515.0,1.966,65.7329,8.52,85.4438,8.4278,0.0842,50.286,64.332,117.8352,0.853,135.2049,2.6491,6.8119,33.1002,7.2468,5.8246,4.2789
928,928.0,0.0164,485.0,0.23,11.48,4.62,-5738.75,2.0157,18.6771,8.6503,83.7747,8.3436,0.0628,50.394,64.3908,118.7374,1.7093,140.7709,2.1823,5.4621,51.2112,6.0703,5.8923,7.4038
929,929.0,0.0038,863.0,0.218,18.61,3.86,-5508.75,1.993,23.6058,8.9172,84.4061,8.6772,0.0721,50.4095,64.2376,118.542,0.3917,88.7615,2.0349,5.8374,32.2342,9.3231,3.8587,3.7867
930,930.0,0.0098,426.0,0.307,18.41,3.23,-5580.25,1.991,36.6237,8.486,83.4093,8.3663,0.0969,50.4972,64.741,117.9414,1.0045,127.1186,2.9397,5.2757,16.2555,16.0906,6.1284,6.072
931,931.0,0.0092,3951.0,1.001,16.33,15.96,-5554.5,2.0273,36.8085,10.2841,93.8653,8.6611,0.2724,57.8485,76.2508,125.9348,0.9429,56.7177,9.6495,19.9221,50.5921,15.1105,8.0629,8.3327
932,932.0,0.012,737.0,0.355,20.4,5.69,-5692.5,1.9792,38.224,8.4755,86.4883,8.6544,0.1056,52.9114,94.2641,118.464,1.2366,92.413,3.3586,7.6945,31.4241,14.1449,5.0128,8.5367
933,933.0,0.0066,1053.0,0.233,11.68,7.53,-5834.75,1.99,13.5243,8.6031,93.8653,8.6611,0.078,57.8485,76.2508,125.9348,0.6707,79.1262,2.226,5.6032,29.638,10.7895,12.6939,7.6512
934,934.0,0.0101,1173.0,0.608,15.43,3.97,-5612.25,2.0192,38.0827,9.4339,85.3967,8.7635,0.1669,50.5973,64.0427,117.9192,1.0353,46.2527,5.7905,12.5196,16.6233,21.2704,8.9446,7.6505
935,935.0,0.0096,466.0,0.224,17.95,10.33,-5588.0,2.0048,33.72,9.1576,86.238,8.287,0.059,50.7216,64.1468,116.1914,0.9833,69.7716,2.1543,6.745,38.1838,15.0828,6.2799,5.825
936,936.0,0.0082,789.0,0.266,23.23,5.54,-5153.75,1.9983,31.2219,8.643,83.4448,8.5571,0.0982,50.3923,64.7149,118.052,0.8463,87.5312,2.505,6.9861,32.3475,7.4876,4.7502,8.2568
937,937.0,0.0084,122.0,0.319,27.21,10.54,-5365.75,1.9805,38.9917,7.9702,85.4838,8.7401,0.0915,50.0631,64.3756,118.0474,0.8597,35.7345,3.021,8.4367,54.7875,13.5257,7.0341,1.902
938,938.0,0.0045,477.0,0.269,21.35,4.7,-5437.0,1.9795,41.2777,8.3272,83.7179,8.7015,0.0938,50.6219,64.4228,118.504,0.4549,87.9888,2.5872,5.1455,42.6974,10.949,9.4119,4.3193
939,939.0,0.0094,285.0,0.214,17.56,5.21,-5007.75,2.0173,32.2747,8.7554,84.3441,8.9833,0.069,50.6379,64.7846,119.6042,0.9669,76.8369,2.05,3.8909,37.9308,15.5775,5.6251,6.937
940,940.0,0.016,782.0,0.202,22.6,4.45,-5357.5,1.9915,46.3697,8.3548,83.5182,8.6149,0.0619,50.3917,64.2488,118.0712,1.6568,114.3914,1.915,4.1313,31.6901,12.0584,11.3471,9.1723
941,941.0,0.0077,1094.0,0.498,26.31,9.35,-5031.25,2.025,19.8922,9.5503,84.0397,9.1287,0.1447,50.5501,64.215,118.1158,0.7878,72.8889,4.7891,16.6344,42.2701,9.4363,5.019,5.1434
942,942.0,0.0046,922.0,0.24,15.77,3.01,-5966.75,1.9848,21.0415,9.2908,87.1083,8.7779,0.0648,50.0922,64.4107,118.0094,0.4657,68.1583,2.2936,5.5153,19.9753,13.2764,6.6433,6.7024
943,943.0,0.0112,190.0,0.631,22.11,8.71,-5477.5,2.0002,32.0147,9.5337,86.238,8.287,0.1823,50.7216,64.1468,116.1914,1.1538,50.5,6.0862,17.5385,44.1262,14.0213,4.8995,6.569
944,944.0,0.0102,1137.0,1.346,20.08,5.11,-5759.75,1.9835,69.9213,9.4871,84.1975,8.7548,0.3553,50.7923,64.5815,118.3978,1.0438,67.5277,13.026,15.0254,16.3139,21.8676,3.5391,4.8689
945,945.0,0.0038,352.0,0.157,13.12,2.87,-5622.0,2.0032,21.9361,8.5272,84.0397,9.1287,0.0416,50.5501,64.215,118.1158,0.3896,78.9119,1.4995,3.4111,13.5813,18.9632,4.404,1.7401
946,946.0,0.0089,284.0,0.257,19.13,5.67,-5215.5,2.0002,29.7273,8.3765,85.4438,8.4278,0.0747,50.286,64.332,117.8352,0.9145,64.2407,2.4192,5.019,26.5624,11.2026,8.7106,5.418
947,947.0,0.0095,978.0,1.183,21.91,8.93,-5540.5,1.9752,59.8992,9.4154,84.1975,8.7548,0.3246,50.7923,64.5815,118.3978,0.9762,71.4379,11.5407,17.9761,24.9731,27.5964,5.1683,7.2493
948,948.0,0.0172,527.0,1.037,21.44,6.24,-6561.25,1.884,24.7091,9.623,84.2942,8.7199,0.3231,49.8696,63.8867,118.6792,1.7907,32.4607,10.2914,6.2564,13.8268,44.4727,5.0921,7.7937
949,949.0,0.0085,935.0,0.509,23.2,5.85,-5526.0,1.963,11.8252,8.4865,83.6681,8.8546,0.1647,50.739,64.5531,118.3618,0.8758,68.2718,4.8349,8.1548,49.8805,25.9895,5.7171,6.2832
950,950.0,0.012,995.0,0.493,22.96,5.63,-5476.25,2.006,29.1852,9.5751,84.3084,8.3591,0.1548,50.3996,64.5242,117.9356,1.2386,70.2176,4.6188,5.5106,16.0239,10.6001,6.168,5.8429
951,951.0,0.0086,624.0,0.444,20.89,6.02,-5261.75,1.9627,35.792,8.9428,83.5182,8.6149,0.1284,50.3917,64.2488,118.0712,0.8824,83.3927,4.2634,12.5051,26.5192,29.3522,7.4188,5.9819
952,952.0,0.0101,471.0,0.2,14.76,2.97,-5444.75,1.991,68.0069,8.7352,85.4487,8.6695,0.0662,50.2081,63.7619,118.1258,1.0423,68.0175,1.9135,5.4055,17.678,15.8056,11.2555,2.9892
953,953.0,0.0092,712.0,0.318,19.29,7.88,-5290.0,1.9823,33.008,8.3785,84.525,8.7932,0.0985,50.1146,63.7758,118.023,0.9396,64.2857,3.0449,8.4254,46.0365,11.5761,4.0752,5.6538
954,954.0,0.0084,183.0,0.851,19.32,3.72,-6493.0,1.8657,27.1708,9.5798,85.7204,9.0811,0.2358,50.6151,64.1481,117.6492,0.8641,39.4195,8.291,9.4556,19.9649,12.759,7.1491,8.5895
955,955.0,0.0114,967.0,0.839,20.87,10.25,-5743.25,1.9885,33.8454,9.2629,83.6367,8.8562,0.2416,50.2577,64.0201,118.4858,1.1688,53.7908,8.1125,16.0945,35.6063,36.4909,8.5231,3.278
956,956.0,0.007,493.0,0.247,20.19,8.0,-5364.0,2.0192,34.1579,8.4234,93.8653,8.6611,0.0702,57.8485,76.2508,125.9348,0.7156,79.2201,2.363,7.3664,45.7327,10.0668,5.3552,9.5024
957,957.0,0.0184,791.0,0.453,14.87,9.99,-5501.0,1.9872,42.0924,10.1786,83.4093,8.3663,0.1363,50.4972,64.741,117.9414,1.9192,128.9374,4.4064,13.5177,28.0751,23.5177,12.631,6.967
958,958.0,0.0115,322.0,0.338,20.78,6.28,-5537.0,1.985,57.472,8.7027,85.188,8.9562,0.1151,50.1992,63.901,118.0178,1.1789,75.6708,3.1716,6.5925,43.7444,12.6864,10.2795,8.073
959,959.0,0.0062,469.0,0.237,16.22,4.56,-5423.25,2.0023,66.2021,8.2755,84.3441,8.9833,0.0721,50.6379,64.7846,119.6042,0.6355,45.0927,2.2761,5.4961,35.5619,17.6475,5.6713,6.6147
960,960.0,0.0107,2099.0,0.378,25.39,17.95,-4682.0,1.9882,60.4817,7.2377,87.1083,8.7779,0.1207,50.0922,64.4107,118.0094,1.1018,60.6243,3.6235,6.4303,86.046,22.1725,8.1788,2.9852
961,961.0,0.0103,377.0,0.24,17.32,2.74,-6469.5,1.8835,27.7238,7.984,84.7188,8.7073,0.0789,50.2823,64.6813,118.294,1.0584,49.9033,2.2885,4.1674,19.7551,10.2332,6.1401,1.3366
962,962.0,0.0047,300.0,0.214,19.28,5.4,-5305.0,1.9952,41.0143,8.5925,83.5182,8.6149,0.065,50.3917,64.2488,118.0712,0.4807,98.082,2.0339,8.3052,19.5265,14.2285,4.3749,8.2974
963,963.0,0.0176,355.0,1.187,19.98,4.75,-5671.25,2.014,32.2167,9.4994,85.4838,8.7401,0.328,50.0631,64.3756,118.0474,1.8409,52.7007,11.5012,13.7728,22.2464,26.4374,6.778,4.7112
964,964.0,0.0087,837.0,1.1,14.87,5.08,-5614.75,1.9682,58.2068,9.8383,86.0222,9.2016,0.309,50.5239,64.0447,118.1136,0.8944,58.4838,10.7735,10.9362,20.785,21.9985,4.3047,7.122
965,965.0,0.0088,454.0,0.273,12.18,4.51,-5459.75,1.9815,55.747,7.1322,83.9932,9.0639,0.0674,50.2254,63.9159,118.7654,0.9014,77.2145,2.6698,5.2622,22.868,12.039,10.0382,5.7806
966,966.0,0.0051,865.0,0.45,16.63,3.11,-5504.75,2.0092,54.0056,8.3821,86.0222,9.2016,0.1253,50.5239,64.0447,118.1136,0.5184,51.0334,4.3031,5.0112,23.1491,17.4566,4.404,6.2841
967,967.0,0.0097,929.0,0.261,13.65,3.27,-5648.25,1.996,52.061,8.4392,84.3441,8.9833,0.0835,50.6379,64.7846,119.6042,0.9894,59.2007,2.4963,5.0524,18.2919,7.2587,10.0862,6.9032
968,968.0,0.0166,371.0,0.565,27.53,7.19,-5300.25,1.9735,23.2008,9.4213,84.5333,8.8078,0.1578,50.2326,63.94,118.5778,1.729,66.443,5.4405,12.9152,28.3646,22.6318,6.318,8.797
969,969.0,0.0119,834.0,0.556,25.72,6.12,-5121.5,1.9975,33.6876,9.8802,84.9121,8.1166,0.1711,50.4608,64.5548,118.2426,1.2191,93.0612,5.3144,10.718,25.1104,18.936,8.2689,6.9024
970,970.0,0.006,4361.0,0.218,19.74,4.68,-5491.75,1.9947,68.15,8.2637,83.5811,8.6068,0.0859,50.6355,64.6913,118.2942,0.6092,73.0869,2.0688,6.5021,40.7308,21.5064,7.5195,7.0168
971,971.0,0.0049,726.0,1.057,15.95,5.6,-5409.0,2.0023,40.528,9.7835,85.7132,9.0606,0.3309,50.5004,64.0248,117.9764,0.498,64.9891,10.3436,12.25,14.7673,23.5531,8.5407,3.4546
972,972.0,0.0123,1175.0,0.186,15.55,3.9,-5274.25,1.9962,24.5012,8.2336,84.5509,9.6136,0.0569,50.9199,64.7472,119.5168,1.2675,75.8523,1.7663,6.3821,30.7337,15.8093,4.9589,6.9163
973,973.0,0.0112,372.0,0.864,27.32,8.07,-5339.0,2.023,53.2713,10.1571,85.4487,8.6695,0.2462,50.2081,63.7619,118.1258,1.1462,41.768,8.3987,14.6836,28.7585,17.1689,11.4561,4.5313
974,974.0,0.0092,2779.0,0.372,26.54,10.27,-5966.75,1.9795,15.1879,8.0872,87.1083,8.7779,0.115,50.0922,64.4107,118.0094,0.9405,67.619,3.5279,8.1094,32.1493,22.422,8.7298,5.3414
975,975.0,0.0102,297.0,0.243,21.25,5.38,-6351.0,1.8867,55.5121,8.1285,85.7132,9.0606,0.0774,50.5004,64.0248,117.9764,1.0534,41.4151,2.361,6.3781,33.6831,11.9955,8.5518,2.8725
976,976.0,0.0051,1273.0,0.623,15.67,4.51,-5623.5,1.9962,57.1146,9.0933,85.2836,8.8331,0.166,50.8216,64.3688,116.0982,0.5211,80.4545,5.9676,10.0402,19.0244,14.0433,5.1686,5.9644
977,977.0,0.0372,1736.0,0.277,19.53,6.53,-5303.0,1.9805,28.8251,8.0173,85.822,9.0776,0.0785,50.4667,64.059,118.0494,3.8309,85.0642,2.6041,5.427,54.4256,16.1453,6.5109,2.3968
