,Unnamed: 0,F140,F152,F153,F159,F16,F185,F187,F198,F200,F201,F206,F209,F21,F252,F26,F272,F273,F287,F319,F32,F321,F33,F334,F337,F34,F342,F347,F35,F39,F390,F411,F413,F425,F426,F439,F457,F459,F46,F470,F471,F474,F476,F478,F495,F524,F574,F576,F577,F74
969,969.0,0.2361,0.4872,0.0119,834.0,9.8005,6.19,19.36,0.556,25.72,6.12,0.0,0.0,-5121.5,3.9848,1.9975,33.6876,18.9489,0.1406,9.8802,84.9121,1.8383,8.1166,0.1711,1.5509,50.4608,0.0,0.0,64.5548,118.2426,1.2751,2.2227,17.6193,4.9708,1.2191,93.0612,4.4712,3.0507,737.2777,5.3144,10.718,25.1104,18.936,0.0,8.2689,6.9024,2.6506,1.518,16.7005,0.0
970,970.0,0.0727,0.4182,0.006,4361.0,9.9019,5.68,15.64,0.218,19.74,4.68,0.0,0.0,-5491.75,4.1475,1.9947,68.15,18.0762,0.1194,8.2637,83.5811,1.6124,8.6068,0.0859,1.4237,50.6355,0.0,0.0,64.6913,118.2942,1.1698,2.481,9.212,4.2236,0.6092,73.0869,3.7861,2.4805,719.6495,2.0688,6.5021,40.7308,21.5064,0.0,7.5195,7.0168,2.7936,1.5979,16.4543,0.0
971,971.0,0.4463,0.2519,0.0049,726.0,10.0109,6.06,19.48,1.057,15.95,5.6,0.0,0.0,-5409.0,2.0045,2.0023,40.528,25.9429,0.0833,9.7835,85.7132,1.9089,9.0606,0.3309,1.7323,50.5004,0.0,0.0,64.0248,117.9764,0.675,3.1584,21.2704,2.5163,0.498,64.9891,4.2312,3.0494,740.4971,10.3436,12.25,14.7673,23.5531,0.0,8.5407,3.4546,3.2617,1.872,9.3821,0.0
972,972.0,0.0727,0.2175,0.0123,1175.0,9.9301,8.85,14.01,0.186,15.55,3.9,0.0,0.0,-5274.25,4.0898,1.9962,24.5012,18.0762,0.071,8.2336,84.5509,2.4922,9.6136,0.0569,1.4715,50.9199,0.0,0.0,64.7472,119.5168,1.1722,2.481,9.212,2.1899,1.2675,75.8523,6.1119,2.2253,724.6268,1.7663,6.3821,30.7337,15.8093,0.0,4.9589,6.9163,3.6654,1.9655,17.0028,0.0
973,973.0,0.0727,0.5101,0.0112,372.0,10.012,4.26,19.18,0.864,27.32,8.07,0.0,0.0,-5339.0,2.5542,2.023,53.2713,18.0762,0.1482,10.1571,85.4487,1.1922,8.6695,0.2462,2.1462,50.2081,0.0,0.0,63.7619,118.1258,0.825,2.481,9.212,5.0954,1.1462,41.768,3.0649,3.0169,740.4553,8.3987,14.6836,28.7585,17.1689,0.0,11.4561,4.5313,2.4626,1.2895,9.8735,0.0
974,974.0,0.4256,0.2367,0.0092,2779.0,9.7479,6.09,16.53,0.372,26.54,10.27,0.0,0.0,-5966.75,3.1225,1.9795,15.1879,18.3632,0.0748,8.0872,87.1083,1.6217,8.7779,0.115,2.9769,50.0922,0.0,0.0,64.4107,118.0094,0.9522,2.3253,20.6523,2.4282,0.9405,67.619,4.3319,2.6542,721.9225,3.5279,8.1094,32.1493,22.422,0.0,8.7298,5.3414,3.4002,1.9168,12.6524,0.0
975,975.0,0.1271,0.2885,0.0102,297.0,9.7902,5.31,19.01,0.243,21.25,5.38,0.0,0.0,-6351.0,1.6912,1.8867,55.5121,19.5117,0.0945,8.1285,85.7132,1.4195,9.0606,0.0774,1.5263,50.5004,0.0,0.0,64.0248,117.9764,0.5769,2.6329,9.2525,2.9469,1.0534,41.4151,3.8079,3.0278,727.9252,2.361,6.3781,33.6831,11.9955,0.0,8.5518,2.8725,3.2617,1.872,9.3821,0.0
976,976.0,0.0452,0.3364,0.0051,1273.0,9.9321,5.77,19.23,0.623,15.67,4.51,0.0,0.0,-5623.5,3.5112,1.9962,57.1146,20.167,0.1185,9.0933,85.2836,2.2439,8.8331,0.166,1.2137,50.8216,0.0,0.0,64.3688,116.0982,1.2545,2.5497,5.7305,3.3867,0.5211,80.4545,4.2132,3.0749,728.0034,5.9676,10.0402,19.0244,14.0433,0.0,5.1686,5.9644,2.7629,1.5487,13.4487,0.0
977,977.0,0.1099,0.3618,0.0372,1736.0,9.7575,5.14,15.6,0.277,19.53,6.53,0.0,0.0,-5303.0,1.3922,1.9805,28.8251,18.447,0.1116,8.0173,85.822,1.6709,9.0776,0.0785,1.7804,50.4667,0.0,0.0,64.059,118.0494,0.4707,2.2841,8.2539,3.7082,3.8309,85.0642,3.5642,2.481,724.2519,2.6041,5.427,54.4256,16.1453,0.0,6.5109,2.3968,2.1846,1.2631,13.7684,0.0
978,978.0,0.2048,0.4368,0.0116,364.0,9.4885,4.85,20.7,0.948,18.43,6.62,0.0,0.0,-5675.0,3.2713,2.0015,28.517,19.4007,0.1272,9.243,83.6681,1.6864,8.8546,0.2618,1.7088,50.739,0.0,0.0,64.5531,118.3618,1.0749,2.6243,16.3282,4.6038,1.197,48.6104,3.4738,3.2715,735.4609,9.1352,15.739,24.1782,23.0086,0.0,8.0322,5.6332,2.0635,1.1851,13.1553,0.0
979,979.0,0.2048,0.508,0.0054,1271.0,10.0827,6.83,18.22,1.207,14.5,4.01,0.0,0.0,-5439.25,4.3794,1.9725,50.7331,19.4007,0.1507,9.9205,84.8185,1.9088,8.9979,0.3404,1.5871,50.5682,0.0,0.0,64.3519,118.4998,1.3628,2.6243,16.3282,5.0379,0.5518,55.5746,4.8752,2.8986,729.9211,11.7566,13.0126,24.7028,28.3403,0.0,10.4274,7.3378,3.312,1.7166,15.7989,0.0
980,980.0,0.1556,1.1338,0.0108,1257.0,9.0626,7.75,16.11,0.204,16.93,3.32,0.0,0.0,-5949.25,4.1945,1.9893,71.2452,19.5809,0.3295,8.5577,85.5485,2.2871,8.8548,0.0623,1.1101,50.1588,0.0,0.0,63.7216,117.9246,1.1914,2.693,12.0092,12.5104,1.1059,73.9255,5.4782,2.5745,723.5234,1.9423,5.7283,10.1763,13.5936,0.0,5.5979,7.1324,2.5165,1.3215,14.4089,0.0
981,981.0,0.1271,0.3736,0.0057,2867.0,10.0777,9.24,14.54,0.272,15.26,9.23,0.0,0.0,-6189.75,3.8312,2.001,53.85,19.5117,0.1139,8.2727,84.6838,2.7329,9.0425,0.0787,2.7924,50.7493,0.0,0.0,64.4947,117.7228,1.2674,2.6329,9.2525,3.7071,0.5845,136.6242,6.7129,2.3364,723.7048,2.5945,8.4325,52.9078,16.0031,0.0,6.9726,6.4266,131.4529,86.9192,96.9601,0.0
982,982.0,0.1556,0.4643,0.0112,662.0,9.5046,10.22,22.11,0.3,23.9,5.72,0.0,0.0,-5125.75,1.6808,2.0038,38.1398,19.5809,0.1348,8.3836,83.4093,3.2182,8.3663,0.0931,1.9482,50.4972,0.0,0.0,64.741,117.9414,0.5259,2.693,12.0092,4.8849,1.1499,87.5548,7.5089,3.55,725.3846,2.8817,7.5797,41.2883,9.3404,0.0,3.2063,2.8757,131.4529,86.9192,96.9601,0.0
983,983.0,0.0585,1.1066,0.0105,384.0,9.2386,7.56,18.8,0.414,15.17,5.81,0.0,0.0,-5387.0,2.093,1.998,30.2894,20.4491,0.3202,7.5911,83.4093,2.3842,8.3663,0.1093,1.8553,50.4972,0.0,0.0,64.741,117.9414,0.6248,2.5978,4.1812,11.978,1.076,75.6374,5.5703,3.0143,727.4844,3.9814,6.7871,31.4421,16.5012,0.0,10.15,3.5728,2.7936,1.5979,16.4543,0.0
984,984.0,0.0585,0.5878,0.012,1424.0,9.9472,3.64,19.01,0.229,20.69,7.89,0.0,0.0,-5145.25,1.7542,1.973,26.3154,20.4491,0.1809,7.3106,84.7907,1.0935,8.9191,0.0696,2.3032,50.6581,0.0,0.0,64.4096,118.3818,0.5488,2.5978,4.1812,5.9092,1.2348,64.5339,2.5759,3.0439,721.8473,2.2081,6.0468,30.6024,15.928,0.0,9.2869,3.0216,2.1429,1.1946,18.3953,0.0
985,985.0,3.225,0.5194,0.0054,484.0,10.1903,3.92,21.22,0.25,25.04,7.7,0.0,0.0,-5548.25,3.6955,2.0042,33.7534,9.1013,0.1552,8.9793,83.6681,1.0988,8.8546,0.0851,2.4043,50.739,0.0,0.0,64.5531,118.3618,1.1412,0.9609,82.9177,5.0973,0.5481,50.6329,2.7593,3.3624,730.5659,2.3753,8.5496,38.2634,37.6327,0.0,4.7068,6.3496,2.8688,1.6874,9.0462,0.0
986,986.0,0.4256,0.5939,0.0103,1054.0,9.6885,4.91,20.42,0.5,16.64,10.32,0.0,0.0,-5648.0,3.8548,2.0227,29.5481,18.3632,0.171,9.4101,84.052,1.4734,8.8581,0.1484,2.6355,50.137,0.0,0.0,64.6559,117.8936,1.1595,2.3253,20.6523,6.1303,1.0573,72.514,3.4611,3.2358,730.1765,4.8047,17.9377,35.3704,22.4803,0.0,6.2799,6.5086,4.0477,2.2071,10.5023,0.0
987,987.0,0.2342,0.5956,0.0172,541.0,8.573,7.11,22.5,1.126,10.04,7.07,0.0,0.0,-6445.0,3.2988,1.8847,67.283,15.1502,0.1616,9.2286,86.0222,2.3501,9.2016,0.2942,2.2596,50.5239,0.0,0.0,64.0447,118.1136,1.0492,1.7564,10.8363,6.9476,1.7886,34.2105,5.0872,3.5633,735.6515,11.078,12.9477,41.4387,23.7291,0.0,11.2907,5.5651,2.3911,1.3863,10.9598,0.0
988,988.0,0.1796,0.4046,0.0115,420.0,9.3865,5.01,17.71,1.319,22.33,3.78,0.0,0.0,-5441.5,3.862,2.0122,32.4354,16.4729,0.1165,9.0635,84.5509,1.8152,9.6136,0.3719,1.1234,50.9199,0.0,0.0,64.7472,119.5168,1.1204,2.0115,13.2147,4.3109,1.1769,38.8565,3.5336,2.8016,732.6486,12.8398,13.7082,15.2778,27.9095,0.0,6.3731,6.6669,2.6506,1.518,16.7005,0.0
989,989.0,0.2393,0.4264,0.0108,549.0,9.9054,4.05,16.61,0.443,30.24,8.51,0.0,0.0,-5482.5,4.081,2.0183,54.8589,17.5121,0.1355,8.2801,85.2826,1.1757,8.1161,0.1251,2.3604,50.4944,0.0,0.0,64.5502,118.3048,1.2196,2.41,16.5372,4.3047,1.1152,86.1341,2.8648,2.6629,722.095,4.1783,7.1562,26.4738,31.6384,0.0,7.1213,6.8914,3.6826,2.0011,10.8309,0.0
990,990.0,0.1556,0.3987,0.0149,595.0,9.6486,8.69,19.89,1.287,17.37,12.13,0.0,0.0,-5307.5,3.9228,1.9837,35.3104,19.5809,0.1238,10.0575,86.0222,3.0405,9.2016,0.4343,3.4843,50.5239,0.0,0.0,64.0447,118.1136,1.223,2.693,12.0092,4.1317,1.5432,91.8485,6.4166,3.1634,736.3664,12.671,17.3037,38.8001,22.1172,0.0,3.9934,6.5651,3.577,1.9107,13.1943,0.0
991,991.0,0.4256,1.1671,0.0098,390.0,9.0469,8.58,20.4,0.355,13.77,6.4,0.0,0.0,-5648.25,3.8898,1.9945,34.0214,18.3632,0.3386,8.7432,84.3441,3.15,8.9833,0.1022,2.0519,50.6379,0.0,0.0,64.7846,119.6042,1.1552,2.3253,20.6523,12.9003,1.0037,115.8177,6.0895,3.2479,727.0694,3.407,7.8734,25.8286,8.4358,0.0,11.3471,6.5674,3.577,1.9107,13.1943,0.0
992,992.0,0.0585,0.5532,0.0083,648.0,9.2141,9.99,23.04,0.296,18.49,9.27,0.0,0.0,-5471.75,4.061,2.0145,38.0348,20.4491,0.1607,8.0622,84.1896,3.2209,8.8519,0.079,2.5035,50.1963,0.0,0.0,64.6928,118.031,1.1468,2.5978,4.1812,6.0035,0.8475,47.3427,7.2244,3.7163,721.8023,2.7954,6.2739,59.4751,10.8642,0.0,5.091,6.9709,3.7154,2.0496,11.8225,0.0
993,993.0,0.2048,0.4066,0.017,414.0,9.5766,3.9,22.05,1.198,23.29,5.24,0.0,0.0,-5399.25,3.2738,1.9785,22.7509,19.4007,0.1302,9.3714,84.4905,1.3812,8.7997,0.3175,1.5306,50.5147,0.0,0.0,64.3568,118.489,1.1541,2.6243,16.3282,4.2453,1.7657,32.3009,2.8084,3.4895,735.0532,11.6591,15.0494,18.567,21.0677,0.0,10.247,5.6257,2.6198,1.5125,8.6853,0.0
994,994.0,0.4786,0.2206,0.0151,483.0,9.4543,5.89,21.72,1.15,20.1,5.22,0.0,0.0,-5707.0,3.8862,1.9713,68.3025,17.8031,0.0783,9.8158,87.1083,2.0102,8.7779,0.3031,1.6015,50.0922,0.0,0.0,64.4107,118.0094,1.2376,2.1981,39.3893,2.3338,1.5687,54.1353,4.2099,3.4265,737.1262,11.1164,13.7804,22.4932,27.6718,0.0,7.674,6.5256,131.4529,86.9192,96.9601,0.0
995,995.0,31.002179169320243,0.2115,0.0126,996.0,9.9446,6.35,21.97,0.554949351672656,17.61528460499554,7.9294558306618335,0.0012812299050531674,0.02956438168885791,-5420.25,3.364,1.9523,48.4095,20.473198709948516,0.0671,8.4086,83.7568,1.8508,8.2981,0.16709421468764296,2.306649647551918,50.628,0.0002864828009166492,0.00891396536158538,64.638,119.9514,1.1029,2.622325150251418,25.217850852323814,2.1265,1.2939,73.1295,4.5232,3.4991,728.5488,5.386385119825916,10.98907058359923,40.7975377874228,19.399407589238223,0.12812299752312564,3.7825,5.9887,4.4838,2.453,12.7241,0.002687700147559858
996,996.0,0.5512,0.5514,0.0061,163.0,9.2262,13.49,15.41,0.292,15.94,5.31,0.0,0.0,-5525.0,4.5148,1.9858,13.1526,15.8475,0.1584,8.8926,83.7179,3.9179,8.7015,0.0827,1.8071,50.6219,0.0,0.0,64.4228,118.504,1.3716,1.8436,27.5945,5.9763,0.621,68.1627,9.3086,2.4478,723.3293,2.8271,5.8346,24.4986,19.7834,0.0,6.1897,7.5474,3.0979,1.6245,13.283,0.0
997,997.0,0.4256,0.3799,0.0123,332.0,9.7555,7.82,14.32,0.207,23.42,5.03,0.0,0.0,-5327.5,1.6949,1.999,60.8892,18.3632,0.1154,8.3423,85.2826,2.3217,8.1161,0.0667,1.443,50.4944,0.0,0.0,64.5502,118.3048,0.534,2.3253,20.6523,3.8947,1.2635,71.3684,5.3782,2.2784,723.4482,1.9589,6.4553,19.082,22.5516,0.0,8.3174,2.8895,3.577,1.9107,13.1943,0.0
998,998.0,0.0716,0.5817,0.0129,1445.0,9.6144,6.64,20.4,1.223,18.44,8.27,0.0,0.0,-5194.75,4.1368,1.9765,15.8156,19.4422,0.1801,9.6496,93.8653,1.8656,8.6611,0.3417,1.9243,57.8485,0.0,0.0,76.2508,125.9348,1.1954,2.5085,8.9708,6.0507,1.3401,71.2871,4.7204,3.2155,736.6891,11.8439,14.5563,27.35,26.1908,0.0,12.6939,6.9287,3.9387,2.188,12.6982,0.0
999,999.0,0.633,0.4837,0.0044,123.0,9.4102,3.5,18.55,0.275,19.42,5.19,0.0,0.0,-6411.0,3.7612,1.8733,68.8032,28.4987,0.1394,8.6132,85.7204,1.099,9.0811,0.0763,1.6239,50.6151,0.0,0.0,64.1481,117.6492,1.0189,3.5528,33.6187,5.1398,0.4496,38.2775,2.4583,2.9797,718.4634,2.582,6.3157,48.7763,8.4877,0.0,9.3696,6.525,3.7567,2.0487,19.6759,0.0
1000,1000.0,0.1556,0.2996,0.0102,456.0,9.4434,3.64,19.83,0.303,21.3,4.39,0.0,0.0,-5339.5,3.6202,2.0057,43.8005,19.5809,0.0921,8.4733,85.2826,1.0392,8.1161,0.0856,1.3421,50.4944,0.0,0.0,64.5502,118.3048,1.1131,2.693,12.0092,3.1728,1.0482,40.9562,2.6136,3.1741,724.5348,2.9073,5.4644,22.8961,7.1707,0.0,5.1683,6.0986,3.2617,1.872,9.3821,0.0
1001,1001.0,0.1036,0.4419,0.0117,822.0,9.7771,11.45,16.97,0.421,13.34,4.97,0.0,0.0,-5443.25,4.8158,2.009,33.5352,19.1745,0.1262,10.1109,84.3084,3.4829,8.3591,0.134,1.4309,50.3996,0.0,0.0,64.5242,117.9356,1.343,2.5175,7.8584,4.5198,1.1947,93.2166,8.1589,2.665,741.7925,4.0654,11.4086,14.6583,12.9923,0.0,7.4438,8.4689,3.3367,1.8042,23.1735,0.0
1002,1002.0,0.4786,0.4527,0.0085,600.0,9.77,3.8,16.48,0.251,21.22,8.21,0.0,0.0,-5776.75,3.9322,2.0132,19.7455,17.8031,0.1316,7.7615,84.525,1.2581,8.7932,0.0706,2.3747,50.1146,0.0,0.0,63.7758,118.023,1.2775,2.1981,39.3893,4.6335,0.8713,96.5237,2.6166,2.6422,716.6721,2.3383,6.4009,45.3782,6.9198,0.0,6.7009,6.5875,3.7567,2.0487,19.6759,0.0
1003,1003.0,0.0881,0.3909,0.0057,511.0,9.5292,6.58,21.36,0.233,20.35,4.12,0.0,0.0,-5352.75,4.724,1.9948,15.3252,25.4956,0.1246,8.956,84.052,2.1428,8.8581,0.0718,1.2652,50.137,0.0,0.0,64.6559,117.8936,1.6632,3.1949,6.4782,4.1017,0.5866,89.9023,4.7345,3.4345,721.705,2.2158,5.1127,24.2788,9.089,0.0,6.7701,8.0606,3.2617,1.872,9.3821,0.0
1004,1004.0,0.4786,0.4138,0.0203,485.0,9.3976,5.71,21.26,1.182,23.39,5.44,0.0,0.0,-5352.5,3.3598,1.995,39.9752,17.8031,0.1198,9.5601,84.7176,1.8741,8.7373,0.3283,1.5539,50.5598,0.0,0.0,64.3447,118.3632,1.006,2.1981,39.3893,4.4028,2.1129,48.0207,4.149,3.3617,735.379,11.4598,13.7663,26.7341,38.0261,0.0,5.9839,5.751,2.6198,1.5125,8.6853,0.0
1005,1005.0,0.5864,0.4559,0.0098,391.0,9.1378,7.01,22.23,0.626,18.55,13.42,0.0,0.0,-5187.75,4.8245,1.9772,42.5854,16.4196,0.1284,9.8504,84.7176,2.275,8.7373,0.1767,3.6453,50.5598,0.0,0.0,64.3447,118.3632,1.3752,2.1823,24.5175,4.9895,1.0089,69.7785,5.0054,3.4898,740.9478,6.0723,19.9443,50.0686,16.841,0.0,8.1267,8.3559,131.4529,86.9192,96.9601,0.0
1006,1006.0,0.4256,0.4854,0.0086,1009.0,9.6125,6.44,15.47,0.36,19.82,5.95,0.0,0.0,-5546.25,4.0651,2.019,67.2344,18.3632,0.1415,8.5256,85.2826,1.9339,8.1161,0.1007,2.0066,50.4944,0.0,0.0,64.5502,118.3048,1.2823,2.3253,20.6523,5.0497,0.8834,46.0047,4.531,2.4709,724.3656,3.4405,8.2028,21.1096,25.5395,0.0,5.1686,7.0697,3.577,1.9107,13.1943,0.0
1007,1007.0,0.7449,1.147,0.0103,366.0,8.9714,7.83,21.65,0.241,15.61,5.17,0.0,0.0,-5588.0,1.9829,1.9783,84.7686,27.6399,0.3332,8.8935,84.5987,2.6123,8.8836,0.0645,1.6419,50.0944,0.0,0.0,63.7488,117.878,0.6548,3.38,34.7855,12.7851,1.0579,55.3476,5.6488,3.4706,723.3101,2.2763,5.231,24.1537,29.7567,0.0,6.1816,3.4698,3.6281,1.9845,9.6506,0.0
1008,1008.0,0.1509,1.1459,0.0198,442.0,8.9505,7.53,16.86,0.284,23.56,8.22,0.0,0.0,-6347.75,4.7499,1.8855,45.8341,19.6608,0.3325,8.2809,84.0397,2.1026,9.1287,0.0817,2.2691,50.5501,0.0,0.0,64.215,118.1158,1.3497,2.5713,10.7198,12.8023,2.0675,39.2273,5.4448,2.7055,723.5055,2.71,4.5467,36.7281,10.8287,0.0,4.404,8.388,2.2773,1.3646,20.3592,0.0
1009,1009.0,0.6008,1.1694,0.0109,346.0,8.723,54.09,49.13,1.294,26.01,5.95,0.0,0.0,-6335.25,4.2188,1.8902,61.605,14.9588,0.3375,8.9069,85.7132,15.2772,9.0606,0.3472,1.9523,50.5004,0.0,0.0,64.0248,117.9764,1.2775,2.0976,48.8633,13.4057,1.1263,48.0583,39.5211,7.7973,733.9891,12.5152,14.2235,24.2084,19.9009,0.0,6.8937,7.0183,2.6506,1.518,16.7005,0.0
1010,1010.0,0.4256,0.366,0.0046,269.0,9.0271,5.6,25.15,1.125,23.26,10.05,0.0,0.0,-5383.25,4.2347,1.9628,24.2383,18.3632,0.1083,9.9891,84.3441,1.8969,8.9833,0.3076,2.7166,50.6379,0.0,0.0,64.7846,119.6042,1.3365,2.3253,20.6523,4.0544,0.4739,73.3467,4.2121,4.0023,738.2735,11.0537,16.8826,37.4628,28.2879,0.0,6.7701,7.3609,3.577,1.9107,13.1943,0.0
1011,1011.0,0.6008,0.3281,0.011,383.0,9.262,10.8,16.62,0.296,15.0,5.12,0.0,0.0,-5475.75,4.7252,2.0038,22.6361,14.9588,0.1008,9.2422,84.0397,3.0871,9.1287,0.0886,1.5201,50.5501,0.0,0.0,64.215,118.1158,1.4091,2.0976,48.8633,3.5421,1.1287,82.243,7.6257,2.6462,725.5253,2.8474,5.0377,15.7581,8.0225,0.0,6.6433,8.2042,2.2773,1.3646,20.3592,0.0
1012,1012.0,0.5512,0.4648,0.0082,605.0,9.4729,3.42,19.03,0.164,20.2,2.89,0.0,0.0,-5333.75,3.9224,1.9823,39.0609,15.8475,0.1368,8.1589,84.1975,1.1935,8.7548,0.0564,0.8427,50.7923,0.0,0.0,64.5815,118.3978,1.2522,1.8436,27.5945,4.9067,0.8443,79.2642,2.3864,3.0562,719.1848,1.5581,5.3834,16.2255,10.8415,0.0,8.1632,6.5779,3.6826,2.0011,10.8309,0.0
1013,1013.0,1.013,0.7081,0.0118,575.0,9.85,8.43,16.13,0.327,12.5,6.17,0.0,0.0,-5346.25,2.446,2.011,41.4335,16.3576,0.2029,7.0844,84.7907,1.9836,8.9191,0.0946,2.1752,50.6581,0.0,0.0,64.4096,118.3818,0.6925,1.9066,53.2867,7.1886,1.2194,51.768,6.1836,2.5937,720.9205,3.1524,5.4535,26.0437,10.8863,0.0,4.4278,4.2146,2.1429,1.1946,18.3953,0.0
1014,1014.0,0.1451,0.3493,0.0043,1027.0,9.7142,6.32,17.3,0.167,19.29,5.58,0.0,0.0,-5291.0,3.4718,1.9922,27.0936,20.1329,0.1094,7.3425,84.6998,1.963,9.4336,0.054,1.6948,50.4561,0.0,0.0,64.1172,119.2394,0.9404,2.6323,10.7294,3.5955,0.4397,91.2414,4.6623,2.7738,726.1007,1.6014,7.1739,15.999,11.6269,0.0,13.9959,5.8212,2.4258,1.2805,13.5789,0.0
1015,1015.0,0.1556,0.6139,0.0043,425.0,10.3963,5.47,17.83,0.524,20.2,4.25,0.0,0.0,-6403.0,3.9473,1.8887,61.1394,19.5809,0.1777,8.3607,84.0397,1.4412,9.1287,0.1851,1.3292,50.5501,0.0,0.0,64.215,118.1158,1.1309,2.693,12.0092,5.9048,0.4345,20.0207,3.932,2.8594,723.5518,5.0154,5.8073,15.2692,13.4201,0.0,6.8937,6.7349,3.2617,1.872,9.3821,0.0
1016,1016.0,0.1451,0.3941,0.0111,637.0,9.7038,10.02,22.57,0.358,12.86,4.52,0.0,0.0,-5984.0,2.2763,2.0035,37.4447,20.1329,0.1135,10.2268,84.3947,3.1501,8.897,0.106,1.3254,50.142,0.0,0.0,64.5666,118.181,0.6459,2.6323,10.7294,4.0617,1.1355,75.7103,7.145,3.5596,736.4622,3.4675,9.5796,32.7175,9.8797,0.0,4.736,3.924,149.184,83.2685,54.8262,0.0
1017,1017.0,0.2393,0.211,0.0109,217.0,9.7739,4.42,19.9,0.544,21.37,7.59,0.0,0.0,-4951.25,4.0882,1.98,50.7376,17.5121,0.0741,9.4127,84.7907,1.5216,8.9191,0.1468,2.2993,50.6581,0.0,0.0,64.4096,118.3818,1.1377,2.41,16.5372,2.1587,1.1199,62.5464,3.13,3.1486,734.0112,5.2264,7.1926,29.6019,17.0341,0.0,9.8209,7.0117,2.0635,1.1851,13.1553,0.0
1018,1018.0,0.167,0.698,0.0113,381.0,9.8863,6.5,18.81,0.997,18.27,5.04,0.0,0.0,-5167.0,2.3328,1.983,31.7462,23.6656,0.2067,9.1081,83.9932,2.276,9.0639,0.3134,1.4601,50.2254,0.0,0.0,63.9159,118.7654,0.6665,3.2353,20.8443,7.0603,1.1634,68.2646,4.7619,2.9985,731.8998,9.7533,12.0153,19.6209,23.1744,0.0,9.9615,4.0271,2.5183,1.3951,24.3541,0.0
1019,1019.0,0.0585,0.9998,0.0111,539.0,9.2906,8.07,17.47,0.23,20.6,3.99,0.0,0.0,-5135.0,3.903,1.97,54.043,20.4491,0.2947,9.2808,83.5902,2.5887,8.9221,0.066,1.2132,50.6835,0.0,0.0,64.5121,118.5814,1.3398,2.5978,4.1812,10.7612,1.1328,76.1856,5.8609,2.8074,723.6134,2.1822,5.5914,27.192,15.7488,0.0,8.0629,6.5783,3.6826,2.0011,10.8309,0.0
1020,1020.0,0.1666,0.4145,0.016,278.0,9.9079,9.64,21.77,1.32,16.18,8.19,0.0,0.0,-5740.75,4.3065,1.986,53.4539,10.578,0.1282,9.7373,84.5509,3.0891,9.6136,0.338,2.3411,50.9199,0.0,0.0,64.7472,119.5168,1.1453,1.3369,18.3689,4.1837,1.6621,53.8168,7.1417,3.4545,737.2514,13.0306,10.7675,28.8828,24.8623,0.0,4.6631,7.3813,2.6506,1.518,16.7005,0.0
1021,1021.0,0.4786,1.2124,0.0168,858.0,9.2924,7.68,22.24,1.106,26.47,7.2,0.0,0.0,-5834.5,4.6204,2.0017,28.4065,17.8031,0.3526,9.8383,84.5951,2.176,8.58,0.3006,1.9874,50.6848,0.0,0.0,64.4791,118.426,1.296,2.1981,39.3893,13.0473,1.7271,121.7391,5.6159,3.5064,739.9735,10.8164,15.3177,24.6931,22.7746,0.0,5.455,7.8221,2.6198,1.5125,8.6853,0.0
1022,1022.0,0.0881,1.1641,0.0083,524.0,9.0234,7.61,16.3,0.257,11.18,6.52,0.0,0.0,-5176.25,4.2415,1.9968,20.7641,25.4956,0.3387,7.5094,84.7907,2.2842,8.9191,0.074,1.9749,50.6581,0.0,0.0,64.4096,118.3818,1.3454,3.1949,6.4782,12.9003,0.8527,58.338,5.3053,2.6049,719.0231,2.4737,5.4642,27.1742,10.1354,0.0,4.3749,7.358,2.1429,1.1946,18.3953,0.0
1023,1023.0,0.3166,0.3447,0.0098,920.0,9.8953,9.29,12.81,0.319,21.41,7.48,0.0,0.0,-5159.75,3.9586,1.9828,18.9513,17.428,0.1061,8.5953,83.4448,2.8934,8.5571,0.0961,2.2465,50.3923,0.0,0.0,64.7149,118.052,1.3473,2.2919,25.0931,3.4834,1.0049,86.2525,6.3639,2.0271,726.2898,3.0103,7.7573,42.0067,11.3087,0.0,5.1686,6.6751,4.0477,2.2071,10.5023,0.0
1024,1024.0,0.5611,1.038,0.0079,739.0,8.7404,6.93,20.3,0.762,16.86,9.2,0.0,0.0,-5245.75,3.9403,1.9985,34.0911,17.0232,0.3079,9.1416,86.4883,1.9891,8.6544,0.2283,3.0254,52.9114,0.0,0.0,94.2641,118.464,1.3211,2.1345,40.7632,11.8757,0.8104,134.337,4.8995,3.2077,733.9456,7.4117,10.6763,40.7375,24.766,0.0,7.7897,6.6346,2.6198,1.5125,8.6853,0.0
1025,1025.0,0.3426,0.3699,0.0109,913.0,9.8488,5.79,14.72,0.539,11.96,4.18,0.0,0.0,-5327.5,4.322,1.9923,22.2877,23.4306,0.1084,6.5645,83.9932,1.8993,9.0639,0.1436,1.2959,50.2254,0.0,0.0,63.9159,118.7654,1.2698,3.057,27.4614,3.756,1.1198,45.7011,4.1802,2.3605,722.1566,5.2821,3.8872,25.1156,16.9943,0.0,7.7959,7.4076,1.9365,1.0969,12.5645,0.0
