,F152,F16,F185,F187,F206,F209,F244,F245,F246,F252,F287,F321,F342,F347,F382,F383,F384,F4,F413,F425,F457,F459,F46,F478,F516,F517,F518,F524,F572,F573,F574,F576,F577,F74
866,1.079,9.1253,6.31,19.72,0.0,0.0,,,,1.5123,0.3155,1.9207,0.0,0.0,,,,1.5137,40.1756,11.8243,4.4618,3.1358,729.0667,0.0,,,,2.6228,9.57,0.26,3.3175,1.7901,11.5777,0.0
867,0.3187,9.4524,6.12,20.03,0.0,0.0,,,,4.4775,0.0895,2.3323,0.0,0.0,,,,2.1415,34.7855,3.3722,4.4494,3.2016,727.809,0.0,,,,7.5535,9.6,0.2265,3.1446,1.8232,8.6457,0.0
868,1.1243,8.9137,3.9,18.75,0.0,0.0,0.0064,0.8989,2.0653,1.76,0.3243,1.383,0.0,0.0,0.0019,0.3197,0.7099,1.1723,17.4127,12.613,2.7621,2.9886,727.0812,0.0,0.6516,0.873,0.8879,2.9828,10.59,0.3212,3.4596,1.9884,14.8682,0.0
869,1.1376,9.1711,3.35,16.67,0.0,0.0,,,,3.3153,0.331,1.0193,0.0,0.0,,,,0.786,8.9003,12.4046,2.3519,2.6491,726.6866,0.0,,,,5.6942,10.87,0.4214,3.7567,2.0487,19.6759,0.0
870,0.4375,10.341,8.09,20.26,0.0,0.0,0.0037,1.5947,4.2752,2.0921,0.1273,2.558,0.0,0.0,0.0012,0.4402,1.3276,1.4083,7.8086,4.2307,5.7909,3.2509,725.6465,0.0,0.3764,1.5619,1.8441,3.5403,8.72,0.2363,3.1199,1.6193,10.6737,0.0
871,1.103,9.056,6.83,20.8,0.0,0.0,0.0013,0.8091,3.0163,1.8923,0.3243,2.1851,0.0,0.0,0.0005,0.239,0.9193,1.3281,15.42,12.1794,4.8782,3.3224,727.9092,0.0,0.1366,0.8036,1.2994,3.2012,9.43,0.1909,3.4259,1.7637,9.3398,0.0
872,0.3958,9.4485,6.98,21.48,0.0,0.0,0.0047,0.8131,3.9182,1.6026,0.1184,2.2984,0.0,0.0,0.0015,0.2317,1.3452,1.4083,7.8086,4.1894,5.108,3.4536,723.7923,0.0,0.4786,0.8015,1.6951,2.6522,7.93,0.3379,2.8686,1.4841,15.4868,0.0
873,0.4045,9.6223,5.37,17.97,0.0,0.0,,,,1.7846,0.1253,1.7311,0.0,0.0,,,,0.8161,11.6394,4.2042,3.8504,2.8743,723.1792,0.0,,,,3.0254,8.64,0.2994,3.0979,1.6245,13.283,0.0
874,0.4647,9.8314,10.77,13.28,0.0,0.0,,,,4.0498,0.1401,3.1894,0.0,0.0,,,,1.162,23.9203,4.7268,7.3885,2.1063,724.6598,0.0,,,,6.8634,13.81,0.1976,4.7519,2.5982,8.8308,0.0
875,0.6568,9.5789,7.66,10.45,0.0,0.0,,,,1.1999,0.2044,2.63,0.0,0.0,,,,0.7531,15.6654,6.8573,5.3791,1.6582,727.0927,0.0,,,,2.0388,6.77,0.3033,2.1846,1.2631,13.7684,0.0
876,0.4787,9.7225,4.27,20.84,0.0,0.0,,,,1.9319,0.1379,1.2935,0.0,0.0,,,,2.1415,34.7855,4.9233,2.9769,3.3021,728.5316,0.0,,,,3.3946,8.25,0.2209,2.7668,1.5494,9.8105,0.0
877,0.4583,9.5479,10.11,11.54,0.0,0.0,,,,3.4711,0.1347,3.4357,0.0,0.0,,,,0.7684,8.7006,4.7998,6.8844,1.833,720.4397,0.0,,,,5.8881,8.64,0.2994,3.0979,1.6245,13.283,0.0
878,1.0796,9.2977,6.69,17.15,0.0,0.0,,,,3.213,0.3161,2.4847,0.0,0.0,,,,0.7684,8.7006,11.6119,4.8926,2.7481,725.8119,0.0,,,,5.4364,9.6,0.497,3.3367,1.8042,23.1735,0.0
879,0.4594,9.8668,4.29,18.3,0.0,0.0,0.0039,1.0968,3.7258,1.6359,0.1388,1.4756,0.0,0.0,0.0011,0.2782,1.1595,2.1415,34.7855,4.6556,3.0232,2.9293,719.9646,0.0,0.3963,1.0854,1.6132,2.7789,8.64,0.2994,3.0979,1.6245,13.283,0.0
880,0.4878,9.3553,14.41,16.34,0.0,0.0,0.0008,1.0836,3.5774,2.8398,0.1403,4.5611,0.0,0.0,0.0003,0.3458,1.0124,1.162,23.9203,5.2147,10.6861,2.6336,723.2306,0.0,0.087,1.0762,1.5434,4.7912,5.73,0.3258,2.0931,1.0708,15.2286,0.0
881,0.4675,9.9673,3.62,19.64,0.0,0.0,,,,4.1972,0.1395,0.9855,0.0,0.0,,,,1.1864,29.8613,4.6902,2.5033,3.0664,741.3965,0.0,,,,7.1076,8.49,0.3689,2.7936,1.5979,16.4543,0.0
882,0.3648,9.9886,5.26,17.14,0.0,0.0,0.002,0.5865,3.944,3.9695,0.1257,1.4546,0.0,0.0,0.0007,0.1957,1.1242,1.1864,29.8613,3.6523,3.839,2.7492,726.6517,0.0,0.2072,0.5821,1.7022,6.8437,9.6,0.497,3.3367,1.8042,23.1735,0.0
883,0.231,10.1392,9.7,17.63,0.0,0.0,,,,3.5472,0.0794,2.74,0.0,0.0,,,,0.7684,8.7006,2.2778,6.8298,2.7684,738.1128,0.0,,,,6.1768,10.33,0.264,3.4623,1.9535,10.5239,0.0
884,0.4821,9.2823,10.13,21.23,0.0,0.0,,,,4.2748,0.1381,2.9418,0.0,0.0,,,,1.3377,11.3188,5.1933,7.057,3.3949,720.8888,0.0,,,,7.1807,8.64,0.2994,3.0979,1.6245,13.283,0.0
885,1.0494,9.3874,5.84,18.05,0.0,0.0,0.0026,0.7873,3.3672,3.0877,0.3048,1.693,0.0,0.0,0.0009,0.2625,0.9407,1.1569,46.7235,11.1789,4.2331,2.9151,718.6485,0.0,0.2642,0.7854,1.452,5.4861,10.19,0.3099,3.577,1.9107,13.1943,0.0
886,0.501,9.461,2.78,22.12,0.0,0.0,,,,3.0026,0.143,0.8527,0.0,0.0,,,,1.3377,11.3188,5.295,1.9393,3.5026,728.3762,0.0,,,,5.0503,9.43,0.1909,3.4259,1.7637,9.3398,0.0
887,0.4765,9.8632,9.6,23.24,0.0,0.0,,,,5.2181,0.1373,2.8589,0.0,0.0,,,,0.8373,13.7514,4.8315,6.9667,3.7391,720.9099,0.0,,,,9.4122,10.93,0.2775,3.7154,2.0496,11.8225,0.0
888,0.4576,9.6319,3.58,14.5,0.0,0.0,0.0031,0.9128,3.9838,3.9144,0.1301,1.1751,0.0,0.0,0.001,0.3041,1.3213,0.8373,13.7514,4.7513,2.5156,2.3298,717.7125,0.0,0.3201,0.9078,1.7273,6.8916,10.87,0.4214,3.7567,2.0487,19.6759,0.0
889,0.9835,9.0113,11.44,18.97,0.0,0.0,,,,4.6071,0.2871,3.7472,0.0,0.0,,,,1.2913,11.332,10.9135,8.4441,3.0175,737.106,0.0,,,,7.7103,438.87,2.1967,131.4529,86.9192,96.9601,0.0
890,1.0082,9.0486,5.1,22.52,0.0,0.0,,,,4.8735,0.2958,1.9789,0.0,0.0,,,,1.383,8.386,11.1417,3.6754,3.5512,738.5988,0.0,,,,8.2171,10.93,0.2775,3.7154,2.0496,11.8225,0.0
891,1.1095,8.9012,4.81,16.84,0.0,0.0,,,,4.1783,0.3298,1.1489,0.0,0.0,,,,1.1259,48.8796,12.4642,3.3976,2.6967,722.471,0.0,,,,7.0555,7.54,0.2768,2.5601,1.416,11.5084,0.0
892,0.4743,9.5651,6.83,19.74,0.0,0.0,0.0016,1.0032,3.9417,2.4001,0.1409,2.1397,0.0,0.0,0.0004,0.3029,1.3194,1.9705,23.8412,4.9591,4.8721,3.1746,718.9224,0.0,0.1591,0.9969,1.7066,3.9656,7.98,0.2889,2.7589,1.5079,15.1238,0.0
893,1.0922,8.9461,4.21,20.78,0.0,0.0,0.0016,0.7229,2.9402,2.1184,0.3169,1.2422,0.0,0.0,0.0005,0.2089,0.9218,0.7899,10.1536,12.2085,3.0757,3.3357,722.7385,0.0,0.1606,0.7157,1.2662,3.7441,6.77,0.3033,2.1846,1.2631,13.7684,0.0
894,0.3868,9.8208,9.24,17.97,0.0,0.0,0.001,0.8499,2.012,2.0168,0.1204,2.9904,0.0,0.0,0.0003,0.2619,0.612,0.7899,10.1536,3.9383,6.5142,2.8381,732.9942,0.0,0.0995,0.843,0.8688,3.596,9.6,0.497,3.3367,1.8042,23.1735,0.0
895,0.3986,10.2551,3.36,19.72,0.0,0.0,,,,4.005,0.1217,1.0619,0.0,0.0,,,,1.1864,29.8613,3.8871,2.3404,3.1663,717.7088,0.0,,,,6.8395,10.87,0.4214,3.7567,2.0487,19.6759,0.0
896,0.4345,10.2349,3.69,15.89,0.0,0.0,0.0029,1.0882,3.6547,4.8998,0.1299,1.3626,0.0,0.0,0.0011,0.2911,0.928,1.0772,32.624,4.2455,2.5774,2.5232,727.4944,0.0,0.2961,1.0661,1.5768,8.2217,9.64,0.2706,3.2678,1.8056,11.6113,0.0
897,1.1338,9.0831,6.77,19.28,0.0,0.0,0.0022,1.0962,3.9138,1.1713,0.3235,1.8306,0.0,0.0,0.0007,0.3523,1.3866,0.7531,15.6654,12.4825,4.8399,3.0838,726.2906,0.0,0.2214,1.0853,1.6938,2.0005,10.8,0.3051,3.894,2.0351,15.1082,0.0
898,1.0415,9.4618,4.9,14.11,0.0,0.0,,,,3.357,0.3044,1.926,0.0,0.0,,,,1.383,8.386,11.0074,3.5903,2.264,725.6058,0.0,,,,5.7447,8.49,0.3689,2.7936,1.5979,16.4543,0.0
899,0.4488,9.8208,4.49,18.22,0.0,0.0,0.0014,0.8632,2.6321,4.3399,0.1345,1.5739,0.0,0.0,0.0005,0.2769,0.8858,0.8147,10.9279,4.5695,3.2757,2.9397,720.9392,0.0,0.1475,0.8542,1.134,7.2995,11.15,0.1571,4.1012,2.0998,7.5578,0.0
900,0.3844,10.2023,6.66,17.8,0.0,0.0,,,,2.0441,0.1158,2.1008,0.0,0.0,,,,0.7899,10.1536,3.7675,4.8416,2.8587,726.5575,0.0,,,,3.4585,9.6,0.2265,3.1446,1.8232,8.6457,0.0
901,1.0015,8.9907,5.76,16.3,0.0,0.0,,,,4.0684,0.2898,2.1549,0.0,0.0,,,,0.8147,10.9279,11.1392,4.1381,2.6027,726.1715,0.0,,,,6.9308,9.6,0.2265,3.1446,1.8232,8.6457,0.0
902,0.4697,9.6166,9.99,18.0,0.0,0.0,0.0008,0.3694,5.9436,3.7027,0.1357,2.9619,0.0,0.0,0.0003,0.1208,1.8227,0.7892,9.212,4.8847,7.0988,2.8381,738.0399,0.0,0.0771,0.3648,2.5773,6.43,10.33,0.264,3.4623,1.9535,10.5239,0.0
903,0.5132,9.6319,4.41,16.98,0.0,0.0,0.0021,1.1851,2.5557,1.5156,0.1464,1.3406,0.0,0.0,0.0006,0.2972,0.8003,1.07,56.0401,5.3281,3.1216,2.7005,728.1972,0.0,0.2145,1.1805,1.1046,2.6076,10.93,0.2775,3.7154,2.0496,11.8225,0.0
904,0.5075,9.8192,3.28,21.49,0.0,0.0,0.0025,0.7013,3.7055,4.9296,0.1461,1.1654,0.0,0.0,0.0008,0.1997,1.1034,1.1569,46.7235,5.1683,2.2911,3.4424,719.9267,0.0,0.2589,0.6986,1.6005,8.5321,10.87,0.4214,3.7567,2.0487,19.6759,0.0
905,0.9705,9.0208,4.77,23.21,0.0,0.0,,,,2.2305,0.2851,1.8387,0.0,0.0,,,,0.8373,13.7514,10.7583,3.4548,3.6562,738.1704,0.0,,,,3.7693,9.6,0.2265,3.1446,1.8232,8.6457,0.0
906,0.4586,10.0515,9.17,17.36,0.0,0.0,,,,3.7456,0.1317,2.7855,0.0,0.0,,,,0.7899,10.1536,4.563,6.8983,2.7562,737.3702,0.0,,,,6.3393,438.87,2.1967,131.4529,86.9192,96.9601,0.0
907,0.4227,9.6184,5.46,21.65,0.0,0.0,0.0021,0.617,3.718,3.8886,0.1219,1.684,0.0,0.0,0.0006,0.201,1.1159,0.8373,13.7514,4.3943,3.9526,3.484,721.9532,0.0,0.2103,0.6132,1.6069,6.6564,9.6,0.497,3.3367,1.8042,23.1735,0.0
908,0.4236,9.8202,9.07,17.7,0.0,0.0,,,,1.4137,0.121,2.7471,0.0,0.0,,,,0.7892,9.212,4.313,6.6998,2.845,723.4327,0.0,,,,2.4238,438.87,2.1967,131.4529,86.9192,96.9601,0.0
909,0.3216,10.1146,15.5,18.39,0.0,0.0,0.0008,0.6704,2.5723,2.2475,0.1054,4.4563,0.0,0.0,0.0002,0.214,0.7478,0.7899,10.1536,3.1794,11.1137,2.8987,738.9155,0.0,0.0862,0.6629,1.1106,4.0139,9.6,0.497,3.3367,1.8042,23.1735,0.0
910,0.5081,9.8037,8.72,11.51,0.0,0.0,,,,3.8453,0.1473,2.8732,0.0,0.0,,,,1.383,8.386,5.1826,5.9502,1.8248,724.3619,0.0,,,,6.7211,10.27,0.4006,3.5201,1.9288,17.8615,0.0
911,0.4981,9.7386,5.98,18.66,0.0,0.0,,,,3.9912,0.141,1.8022,0.0,0.0,,,,1.3316,8.2539,5.1149,4.099,2.931,733.772,0.0,,,,6.7481,9.94,0.2182,3.2617,1.872,9.3821,0.0
912,0.4185,9.8406,4.59,16.22,0.0,0.0,,,,3.4003,0.1267,1.4866,0.0,0.0,,,,1.07,56.0401,4.2527,3.2329,2.5931,722.5029,0.0,,,,6.0948,10.87,0.4214,3.7567,2.0487,19.6759,0.0
913,0.53,9.5592,5.48,14.23,0.0,0.0,,,,2.2767,0.1574,1.8356,0.0,0.0,,,,1.383,8.386,5.5446,3.7017,2.2491,726.0629,0.0,,,,4.0597,11.76,0.2441,4.0477,2.2071,10.5023,0.0
914,1.0866,9.0489,2.56,21.98,0.0,0.0,0.0023,1.2874,2.9842,1.3792,0.3171,0.846,0.0,0.0,0.0008,0.3592,0.8298,2.2073,17.9787,12.0086,1.7939,3.4779,728.7911,0.0,0.2399,1.2683,1.2839,2.3494,8.64,0.2994,3.0979,1.6245,13.283,0.0
915,0.4554,10.1233,5.9,18.65,0.0,0.0,0.0008,0.9947,5.2406,3.1878,0.1376,1.8636,0.0,0.0,0.0003,0.2923,1.5081,0.8662,5.928,4.4985,4.272,2.9899,721.5574,0.0,0.077,0.9849,2.2754,5.2709,10.04,0.3092,3.3601,1.9065,15.9889,0.0
916,0.4057,10.1078,4.97,16.13,0.0,0.0,0.0014,1.4652,5.1614,1.6098,0.1253,1.5551,0.0,0.0,0.0004,0.4004,1.5128,0.8662,5.928,4.0133,3.5298,2.5894,718.5383,0.0,0.1402,1.4561,2.2379,2.9091,8.68,0.3804,2.9407,1.6438,19.7842,0.0
917,0.4442,10.1653,7.38,18.16,0.0,0.0,0.0015,1.3298,3.4667,1.6022,0.136,2.0004,0.0,0.0,0.0006,0.3866,1.1599,0.8662,5.928,4.37,5.4939,2.9008,731.4563,0.0,0.1522,1.3241,1.5049,2.913,6.32,0.2679,2.0635,1.1851,13.1553,0.0
918,0.4148,10.115,7.77,17.16,0.0,0.0,0.0011,0.8249,2.4647,4.2339,0.1248,2.0951,0.0,0.0,0.0004,0.2659,0.8033,0.8662,5.928,4.1007,5.5338,2.7618,716.7507,0.0,0.1076,0.8211,1.0659,6.9087,6.32,0.2679,2.0635,1.1851,13.1553,0.0
919,0.5782,9.4421,4.67,19.87,0.0,0.0,0.004,0.6463,3.5876,4.7377,0.1662,1.305,0.0,0.0,0.0011,0.2372,1.0605,1.1569,46.7235,6.1238,3.2119,3.1864,717.0695,0.0,0.4104,0.6462,1.5515,7.987,5.73,0.3258,2.0931,1.0708,15.2286,0.0
920,0.4059,9.8593,5.43,21.11,0.0,0.0,0.0078,1.2685,4.0058,1.6795,0.1266,1.6319,0.0,0.0,0.0024,0.3854,1.1647,,,4.1171,3.7523,3.3722,722.0483,0.0,0.7952,1.2081,1.7257,2.8894,6.66,0.3509,2.3039,1.2415,14.985,0.0
921,0.5049,10.2256,6.41,21.11,0.0,0.0,0.0012,0.9323,5.8091,1.5975,0.146,2.193,0.0,0.0,0.0004,0.3337,1.8202,0.7588,11.7359,4.9374,4.6359,3.3436,734.1837,0.0,0.1217,0.9271,2.5288,2.89,8.0099,0.1878,2.6198,1.5125,8.6853,0.0
922,0.1756,10.0038,4.85,17.38,0.0,0.0,0.0028,0.9146,3.0872,3.8327,0.0613,1.5855,0.0,0.0,0.0009,0.2416,1.0126,1.9705,23.8412,1.7551,3.3881,2.7987,716.0921,0.0,0.2894,0.9086,1.3323,6.5578,10.87,0.4214,3.7567,2.0487,19.6759,0.0
923,0.45,9.4479,267.91,307.93,0.0,0.0,0.0024,1.7405,4.4306,2.1368,0.126,79.1515,0.0,0.0,0.0007,0.4636,1.2186,,,4.7635,164.1093,47.7772,716.2893,0.0,0.2472,1.6961,1.8915,3.7102,7.5,0.2423,2.6046,1.4072,13.6214,0.0
924,0.5178,9.8942,6.8,20.65,0.0,0.0,0.0027,0.7791,4.1406,3.7267,0.1502,2.4824,0.0,0.0,0.0009,0.3038,1.0295,1.1259,48.8796,5.2331,4.8328,3.3081,722.0729,0.0,0.2817,0.7469,1.7846,6.2921,8.64,0.2994,3.0979,1.6245,13.283,0.0
925,0.4738,9.5013,7.15,15.25,0.0,0.0,0.0019,0.898,9.9184,1.4629,0.1364,2.6601,0.0,0.0,0.0007,0.3138,2.632,0.8447,11.4562,4.9864,4.923,2.3865,738.4106,0.0,0.1978,0.8894,4.293,2.5076,9.28,0.4372,3.1494,1.7379,17.0523,0.0
926,1.0541,8.9468,7.02,17.94,0.0,0.0,0.0029,0.7995,2.2566,3.5784,0.3072,2.0883,0.0,0.0,0.001,0.2651,0.6754,1.1259,48.8796,11.7815,4.7337,2.8182,728.7185,0.0,0.2935,0.7895,0.9735,6.0609,8.64,0.2994,3.0979,1.6245,13.283,0.0
927,0.4258,10.0975,7.38,20.31,0.0,0.0,,,,2.504,0.1334,2.2198,0.0,0.0,,,,0.7899,10.1536,4.2173,5.4879,3.2594,728.1852,0.0,,,,4.2789,9.6,0.497,3.3367,1.8042,23.1735,0.0
928,0.4622,9.4609,5.62,14.6,0.0,0.0,,,,4.3997,0.1297,1.7212,0.0,0.0,,,,,,4.8857,3.9177,2.3166,728.2089,0.0,,,,7.4038,10.37,0.3107,3.4939,1.9417,14.6551,0.0
929,0.3886,9.8875,4.39,18.1,0.0,0.0,0.0031,0.584,5.4637,2.1898,0.1171,1.5357,0.0,0.0,0.0011,0.1974,1.4939,1.07,56.0401,3.9306,2.9379,2.8426,727.6497,0.0,0.3126,0.5788,2.3661,3.7867,8.64,0.2994,3.0979,1.6245,13.283,0.0
930,1.2251,9.196,5.11,18.51,0.0,0.0,0.0009,0.9761,3.1013,3.5954,0.3567,1.6051,0.0,0.0,0.0003,0.313,0.8592,2.3917,24.5175,13.3222,3.6377,2.946,727.2724,0.0,0.0894,0.9672,1.3394,6.072,9.94,0.2182,3.2617,1.872,9.3821,0.0
931,0.4245,9.9552,5.72,21.06,0.0,0.0,,,,4.7491,0.1301,2.0819,0.0,0.0,,,,2.3917,24.5175,4.2643,4.2214,3.3403,737.1451,0.0,,,,8.3327,11.76,0.2441,4.0477,2.2071,10.5023,0.0
932,0.4381,9.7939,12.63,19.66,0.0,0.0,0.002,0.8225,4.2516,4.886,0.1262,3.5776,0.0,0.0,0.0007,0.2379,1.1848,2.3917,24.5175,4.4733,9.1909,3.1533,723.6476,0.0,0.2003,0.8192,1.8422,8.5367,10.93,0.2775,3.7154,2.0496,11.8225,0.0
933,0.515,9.76,11.13,20.24,0.0,0.0,0.0011,0.8226,4.0409,4.571,0.1465,3.4512,0.0,0.0,0.0003,0.2452,1.1267,1.9705,23.8412,5.2769,8.2147,3.2483,726.2325,0.0,0.1089,0.8191,1.7504,7.6512,10.93,0.2775,3.7154,2.0496,11.8225,0.0
934,0.4772,10.0281,7.41,20.1,0.0,0.0,0.0015,1.1099,2.4834,4.6922,0.1473,2.0794,0.0,0.0,0.0006,0.3409,0.9118,0.8662,5.928,4.7584,5.5577,3.2205,730.4212,0.0,0.1583,1.1029,1.0748,7.6505,6.32,0.2679,2.0635,1.1851,13.1553,0.0
935,0.205,10.188,9.99,21.54,0.0,0.0,0.0023,0.7616,2.0897,3.3994,0.0694,2.5534,0.0,0.0,0.0006,0.2038,0.6254,3.8894,82.9177,2.0122,7.214,3.4331,727.5118,0.0,0.2314,0.7549,0.9003,5.825,9.6,0.497,3.3367,1.8042,23.1735,0.0
936,0.4158,9.6284,10.05,20.72,0.0,0.0,,,,4.6881,0.1219,3.3597,0.0,0.0,,,,1.2803,9.7245,4.319,7.4474,3.336,723.2051,0.0,,,,8.2568,438.87,2.1967,131.4529,86.9192,96.9601,0.0
937,0.4814,10.0507,3.33,19.41,0.0,0.0,,,,1.0904,0.1425,1.1423,0.0,0.0,,,,1.1351,26.7162,4.7896,2.3715,3.1103,722.6069,0.0,,,,1.902,10.93,0.2775,3.7154,2.0496,11.8225,0.0
938,0.52,10.0085,3.01,17.51,0.0,0.0,0.0038,0.9515,2.1337,2.5027,0.1542,0.9397,0.0,0.0,0.0011,0.2735,0.68,3.8894,82.9177,5.1957,2.1138,2.8032,720.5629,0.0,0.3883,0.9332,0.9192,4.3193,10.87,0.4214,3.7567,2.0487,19.6759,0.0
939,1.1952,9.1976,7.63,15.36,0.0,0.0,,,,4.1048,0.3464,2.5078,0.0,0.0,,,,1.3548,9.5363,12.995,5.3316,2.4511,723.5616,0.0,,,,6.937,7.28,0.4502,2.2773,1.3646,20.3592,0.0
940,0.4142,9.7657,3.95,17.59,0.0,0.0,0.0016,0.6548,1.7458,5.2773,0.1205,1.1749,0.0,0.0,0.0006,0.1898,0.6843,0.7588,11.7359,4.2415,2.7714,2.8079,723.6265,0.0,0.1668,0.6491,0.7549,9.1723,10.44,0.3893,3.6654,1.9655,17.0028,0.0
941,0.3884,9.9024,7.4,16.94,0.0,0.0,,,,2.8954,0.1218,2.1435,0.0,0.0,,,,1.2803,9.7245,3.9223,5.114,2.6665,732.655,0.0,,,,5.1434,7.28,0.4502,2.2773,1.3646,20.3592,0.0
942,1.272,9.0907,10.48,13.61,0.0,0.0,,,,3.9001,0.3689,2.9023,0.0,0.0,,,,1.2803,9.7245,13.9922,7.2598,2.1554,727.2059,0.0,,,,6.7024,9.94,0.2182,3.2617,1.872,9.3821,0.0
943,0.5016,10.1866,5.56,19.26,0.0,0.0,,,,3.7827,0.149,2.017,0.0,0.0,,,,3.8894,82.9177,4.9246,4.0114,3.041,737.3929,0.0,,,,6.569,8.49,0.3689,2.7936,1.5979,16.4543,0.0
944,0.4737,9.7454,5.4,18.45,0.0,0.0,0.0012,0.9965,3.7094,2.9102,0.1359,2.1514,0.0,0.0,0.0003,0.3084,1.3559,0.8676,11.5942,4.8611,3.7468,2.9024,735.2766,0.0,0.1206,0.9836,1.6031,4.8689,9.94,0.2182,3.2617,1.872,9.3821,0.0
945,0.4202,9.9095,6.22,14.28,0.0,0.0,,,,1.0055,0.1292,2.158,0.0,0.0,,,,1.2803,9.7245,4.24,4.2313,2.2597,725.5783,0.0,,,,1.7401,9.94,0.2182,3.2617,1.872,9.3821,0.0
946,0.4062,9.6994,7.97,20.88,0.0,0.0,0.0025,0.6848,4.4904,3.1647,0.1211,2.0302,0.0,0.0,0.0009,0.2257,1.1577,3.8894,82.9177,4.1881,5.7626,3.3721,720.3286,0.0,0.2541,0.6774,1.9379,5.418,10.59,0.3212,3.4596,1.9884,14.8682,0.0
947,0.2106,9.9406,6.43,20.49,0.0,0.0,0.0015,1.3547,3.784,4.1545,0.0728,2.1752,0.0,0.0,0.0004,0.4357,1.2748,2.0983,21.2704,2.1189,4.5463,3.2448,732.331,0.0,0.1511,1.3498,1.6409,7.2493,8.05,0.4025,2.6506,1.518,16.7005,0.0
948,0.2294,9.7937,8.49,13.65,0.0,0.0,,,,4.6095,0.0763,2.867,0.0,0.0,,,,,,2.3424,5.8809,2.1053,754.7813,0.0,,,,7.7937,9.08,0.1849,3.267,1.6975,10.5108,0.0
949,0.388,9.6492,3.9,18.56,0.0,0.0,,,,3.6612,0.1241,1.3837,0.0,0.0,,,,3.8894,82.9177,4.0211,2.6199,2.9443,720.8008,0.0,,,,6.2832,8.64,0.2994,3.0979,1.6245,13.283,0.0
950,0.3645,9.7339,8.47,22.14,0.0,0.0,,,,3.3475,0.1134,2.5412,0.0,0.0,,,,3.8894,82.9177,3.7441,6.0883,3.5238,729.6448,0.0,,,,5.8429,10.8,0.3051,3.894,2.0351,15.1082,0.0
951,0.3986,9.8637,11.08,20.84,0.0,0.0,0.0013,1.3593,4.7939,3.6151,0.1268,3.0152,0.0,0.0,0.0005,0.3563,1.3541,1.3739,9.2525,4.0413,8.085,3.3167,733.1945,0.0,0.1303,1.3471,2.0727,5.9819,7.28,0.4502,2.2773,1.3646,20.3592,0.0
952,0.2743,10.0034,9.21,11.21,0.0,0.0,0.0012,1.0866,4.2954,1.6454,0.094,2.9572,0.0,0.0,0.0003,0.3181,1.5708,1.7383,16.8877,2.7424,6.3738,1.7756,727.1115,0.0,0.1212,1.0739,1.8541,2.9892,11.76,0.2441,4.0477,2.2071,10.5023,0.0
953,1.1893,9.3127,8.17,13.35,0.0,0.0,0.0015,0.9205,3.2349,3.2979,0.3416,2.4267,0.0,0.0,0.0005,0.2779,1.0758,1.2541,16.3282,12.7709,5.721,2.1187,728.376,0.0,0.1532,0.9114,1.4039,5.6538,10.44,0.3893,3.6654,1.9655,17.0028,0.0
954,1.2918,9.1953,5.36,20.53,0.0,0.0,,,,4.9823,0.3751,1.8338,0.0,0.0,,,,1.3398,17.6193,14.0489,3.8264,3.2309,739.3003,0.0,,,,8.5895,8.09,0.2577,2.5445,1.5214,10.9533,0.0
955,0.3894,10.0565,4.05,22.18,0.0,0.0,0.0007,0.7793,2.3223,1.8897,0.1236,1.3247,0.0,0.0,0.0002,0.2272,0.8076,2.0983,21.2704,3.8721,2.8828,3.4982,735.2772,0.0,0.0751,0.7727,1.006,3.278,8.05,0.4025,2.6506,1.518,16.7005,0.0
956,0.4191,9.3965,9.89,17.81,0.0,0.0,0.0083,1.1488,4.6324,5.487,0.1242,2.9004,0.0,0.0,0.0025,0.3416,1.312,1.1351,26.7162,4.4601,7.4297,2.8622,727.1231,0.0,0.8538,1.1416,2.0074,9.5024,438.87,2.1967,131.4529,86.9192,96.9601,0.0
957,0.4084,9.3723,5.9,19.04,0.0,0.0,0.0009,1.6677,5.1239,3.9912,0.1196,1.6448,0.0,0.0,0.0003,0.4949,1.3705,1.3187,7.8584,4.3578,4.0983,2.9635,745.364,0.0,0.0896,1.6327,2.2297,6.967,7.7,0.5593,2.6564,1.4357,24.9461,0.0
958,0.3885,10.0814,8.06,16.82,0.0,0.0,,,,4.5562,0.1221,2.2886,0.0,0.0,,,,1.3739,9.2525,3.8536,5.5388,2.6678,725.3649,0.0,,,,8.073,8.64,0.2994,3.0979,1.6245,13.283,0.0
959,1.1538,9.024,5.63,14.5,0.0,0.0,0.0033,0.7775,2.962,3.9502,0.332,1.9685,0.0,0.0,0.001,0.2278,0.7924,2.0607,20.6523,12.7858,3.8241,2.3104,719.8015,0.0,0.3339,0.7748,1.2806,6.6147,10.19,0.3099,3.577,1.9107,13.1943,0.0
960,1.148,9.311,16.24,17.16,0.0,0.0,,,,1.759,0.3317,4.0987,0.0,0.0,,,,2.0983,21.2704,12.3296,11.6527,2.7446,727.9885,0.0,,,,2.9852,7.28,0.4502,2.2773,1.3646,20.3592,0.0
961,1.047,9.0542,5.96,14.18,0.0,0.0,,,,0.7712,0.3013,1.8557,0.0,0.0,,,,1.1351,26.7162,11.5631,4.0188,2.2392,726.1863,0.0,,,,1.3366,8.49,0.3689,2.7936,1.5979,16.4543,0.0
