,F152,F153,F159,F16,F185,F187,F198,F200,F201,F21,F252,F26,F273,F287,F319,F32,F321,F33,F334,F337,F34,F35,F39,F4,F407,F411,F413,F425,F426,F457,F459,F46,F470,F471,F474,F476,F524,F572,F573,F574,F576,F577
729,0.2928,0.01,714,9.5482,8.3,11.33,0.936,16.02,11.18,-5519,3.5519,2.0095,18.3927,0.1024,4.9043,85.4449,2.115,9.22,0.2802,3.2782,50.5573,64.0559,117.628,1.3617,1.3897,2.6255,17.7081,3.067,1.0294,5.9585,1.7753,739.2343,8.9974,7.1421,46.0553,27.6569,5.9913,9.19,0.1814,2.8996,1.7311,8.539
730,0.4748,0.0095,363,9.7339,11.25,9.79,0.486,10.67,4.19,-6492.25,2.5369,1.8887,24.7231,0.1372,6.7453,84.7188,3.2603,8.7073,0.1493,1.2128,50.2823,64.6813,118.294,0.8572,1.3897,2.9501,7.9713,4.8778,0.9714,8.213,1.5727,723.4321,4.6358,7.279,20.8591,10.0658,4.2875,8.54,0.2972,2.9134,1.5984,13.2632
731,0.4569,0.006,2460,9.4014,10.4,13.71,0.582,15.45,5.83,-5549.25,3.5475,1.9692,19.1952,0.1326,6.4291,86.3794,3.456,8.5615,0.1585,1.7282,50.4915,64.0756,118.7712,1.0204,0.9656,2.7544,20.9155,4.8595,0.6141,7.5361,2.1961,726.0988,5.6102,5.8388,19.0681,34.2089,6.1079,8.54,0.2754,2.8058,1.5963,13.7375
732,0.638,0.0061,2262,10.495,7.2,14.89,1.178,16.52,8.6,-6284.25,2.8822,1.977,19.1952,0.1795,5.0681,86.3826,2.0688,8.3273,0.378,2.561,50.3556,64.2252,119.1824,1.0204,0.9656,2.7544,20.9155,6.0795,0.621,5.1468,2.3281,740.7641,11.4954,8.7639,33.1394,11.8163,4.8529,9.19,0.1814,2.8996,1.7311,8.539
733,0.3082,0.0091,468,9.1843,9.59,13.64,0.355,14.74,6.88,-6338.25,2.8961,1.9043,19.1952,0.0966,6.7457,85.8807,2.9647,9.754,0.1023,2.189,50.2775,63.9959,118.0116,1.0204,0.9656,2.7544,20.9155,3.3553,0.9385,6.7519,2.1751,724.4474,3.3994,6.4605,47.4702,41.2894,4.9329,9.7,0.2482,3.2591,1.8145,12.5432
734,0.4472,0.0154,1841,9.1863,5,13.75,0.277,20.16,9.82,-6190,4.3738,1.9675,23.2007,0.1304,6.8042,83.8498,1.5957,8.5889,0.0709,2.8258,50.211,64.1402,119.2162,1.3084,0.9656,2.9523,17.1239,4.868,1.5979,3.5122,2.2033,721.6945,2.6291,4.7765,48.1359,14.1612,7.3574,7.02,0.1694,2.5787,1.3108,8.5456
735,0.2549,0.0041,1077,9.6365,9.34,11.48,0.365,21.78,6.22,-5335,1.6453,1.9835,20.9007,0.0832,5.3249,85.0066,2.6304,9.6938,0.1126,1.8729,50.366,64.2263,118.0446,1.3796,1.1358,2.7133,11.822,2.6456,0.4214,7.1609,1.8081,743.5352,3.5352,10.32,32.3083,28.8368,2.8125,8.71,0.1772,3.0513,1.6314,8.8255
736,0.3883,0.0042,1992,10.9504,6.86,12.59,0.314,19.52,6.52,-5747.75,2.9333,1.9765,21.6445,0.1194,6.3,83.5589,2.272,8.8889,0.1043,1.9559,50.2246,63.9957,117.7428,0.7809,1.3506,2.3731,21.2297,3.5462,0.428,4.6565,2.0228,712.4576,2.9624,4.8101,32.9348,19.2937,5.0207,8.42,0.3606,2.9357,1.5763,15.3241
737,0.5795,0.0053,233,10.6251,7.71,8.44,0.231,15.31,6.24,-5617.75,3.0207,1.985,21.6445,0.1614,6.3135,83.5589,2.4839,8.8889,0.0738,1.7485,50.2246,63.9957,117.7428,0.7809,1.3506,2.3731,21.2297,5.4539,0.5415,5.2577,1.3487,718.4585,2.2042,4.6975,27.8719,43.7214,5.1743,8.42,0.3606,2.9357,1.5763,15.3241
738,0.4941,0.0055,157,9.9272,6.52,11.68,0.39,18.78,4.49,-5797,2.9124,1.9648,16.2841,0.1463,6.022,83.5589,2.184,8.8889,0.1405,1.12,50.2246,63.9957,117.7428,1.5291,1.3506,2.0184,18.6031,4.9775,0.5642,4.4476,1.8765,712.5284,3.6732,6.1026,26.4789,70.0774,4.9346,8.42,0.3606,2.9357,1.5763,15.3241
739,0.3927,0.0093,651,9.4668,6.2,14.42,1.198,14.75,13.29,-6351.25,1.7675,1.8832,22.8225,0.1202,6.9509,85.1099,1.7865,8.4855,0.3234,3.5535,50.3507,64.3211,118.3248,1.5018,0.8433,2.8489,8.5739,4.1482,0.958,4.4109,2.2859,735.219,11.7676,23.1076,56.9228,20.2672,2.981,5.84,0.3617,2.0694,1.0932,16.1417
740,0.4639,0.0104,982,9.6418,7.11,9.22,0.272,14.18,8.45,-5532.5,1.8945,2.0198,21.6445,0.1368,6.6444,84.5303,2.2334,8.2638,0.0958,2.3854,50.4559,64.3628,119.6408,0.7809,1.8921,2.3731,21.2297,4.8116,1.0674,4.7841,1.4532,727.3908,2.6044,5.9438,33.5072,16.9441,3.2566,8.55,0.4653,3.0639,1.5956,20.1886
741,0.3534,0.0094,524,10.363,8.25,17.47,0.307,16.47,2.68,-6375.75,2.1582,1.8905,17.7471,0.1057,6.8956,84.0746,2.3442,9.3335,0.1096,0.8503,50.4357,64.3729,118.0092,1.4699,1.8921,2.6438,22.0164,3.4103,0.9649,6.0571,2.7941,728.0606,2.9434,4.2815,14.9985,5.4672,3.7256,9.11,0.2797,3.232,1.7161,12.3942
742,0.3574,0.0111,481,10.7598,5.4,16.1,0.551,14.27,16.34,-5428.75,2.7828,1.9703,16.2841,0.1078,7.0038,84.2629,1.6277,8.2823,0.1572,4.4198,50.235,64.2171,119.8028,1.5291,1.8921,2.0184,18.6031,3.3214,1.143,3.878,2.5499,736.9037,5.3703,25.5228,76.1881,24.7443,4.7633,8.55,0.4653,3.0639,1.5956,20.1886
743,0.3693,0.01,920,10.4182,8.12,11.22,0.239,14.33,5.89,-5685,2.3434,2.0183,22.851,0.111,6.4903,85.2679,2.3662,8.4896,0.0869,2.1022,50.3505,64.3145,118.3644,0.8479,0.8433,2.728,11.1693,3.5447,1.0263,5.4543,1.7669,728.2986,2.2635,5.3504,25.3405,13.751,3.999,9.44,0.4671,3.0702,1.774,19.8852
744,0.4191,0.0118,714,9.469,6.42,14.66,0.407,11.67,7.79,-5464.75,4.0312,1.9865,20.0938,0.1221,6.573,84.7188,2.5041,8.7073,0.1163,2.1723,50.2823,64.6813,118.294,0.8264,1.8921,2.9272,33.4292,4.426,1.2209,4.5219,2.3396,725.2848,3.8543,6.4129,20.8556,14.1657,6.9553,6.55,0.4016,2.2791,1.2283,17.2229
745,0.4594,0.0125,775,9.6025,5.07,14.21,1.257,16.67,17.5,-5539.5,3.08,2,21.6445,0.1363,6.9748,84.2629,1.6326,8.2823,0.3421,4.6529,50.235,64.2171,119.8028,0.7809,1.8921,2.3731,21.2297,4.7843,1.2856,3.5919,2.2459,737.169,12.2951,25.3819,64.0474,24.1626,5.2709,9.05,0.2385,3.2177,1.6913,11.0714
746,0.4995,0.0044,378,9.9175,9.07,11.94,0.569,19.87,15.77,-5458.75,2.9461,1.9968,16.2841,0.1475,6.4831,84.5303,2.7955,8.2638,0.1415,4.55,50.4559,64.3628,119.6408,1.5291,1.8921,2.0184,18.6031,5.0362,0.4517,6.4303,1.8936,733.3428,5.5181,25.5035,86.4042,33.5206,5.0548,8.53,0.3616,2.9955,1.5915,13.5155
747,0.6502,0.0099,275,10.5183,10.08,18.59,0.358,18.05,6.64,-5452.75,1.7859,2.007,20.0938,0.1827,9.9174,85.513,3.0422,8.7932,0.1213,1.8854,50.3159,64.0127,118.9228,0.8264,0.8433,2.9272,33.4292,6.1812,1.0177,6.8681,2.9587,721.3865,3.3579,9.4971,37.8343,13.7353,3.0512,9.1,0.5659,2.9013,1.701,24.3097
748,0.6134,0.0095,1043,10.4617,6.09,10.94,0.427,10,3.98,-5623,1.8975,1.9835,20.0938,0.1741,6.6198,85.0066,1.99,9.6938,0.1213,1.3782,50.366,64.2263,118.0446,0.8264,0.8433,2.9272,33.4292,5.8629,0.9716,4.3902,1.7518,725.2727,4.0611,7.3416,19.6056,16.6968,3.2305,11.28,0.3327,4.0422,2.1276,14.4883
749,0.3805,0.0112,345,10.7373,5.79,13.13,0.371,15.92,6.33,-5831.25,1.0002,1.9908,14.3808,0.1112,6.2097,84.2629,1.9247,8.2823,0.0971,2.1396,50.235,64.2171,119.8028,0.98,0.8456,1.951,32.5896,3.5436,1.158,3.8632,2.0827,720.445,3.5445,4.2523,38.8381,13.1102,1.7316,9.7,0.4698,3.2554,1.8119,19.766
750,0.4481,0.0047,1092,11.1871,5.03,12.27,0.363,13.39,7.52,-5422.25,3.302,2.0063,16.2841,0.129,4.2933,84.2629,1.5758,8.2823,0.1039,2.1401,50.235,64.2171,119.8028,1.5291,1.3697,2.0184,18.6031,4.0051,0.4796,3.2464,1.9163,732.5631,3.2105,9.709,55.1967,27.7082,5.518,6.58,0.2566,2.3367,1.226,11.768
751,0.3925,0.0088,966,10.801,8.03,16.61,0.613,21.19,5.5,-5618.75,4.6953,1.9672,25.1291,0.1177,9.806,83.8498,2.3645,8.5889,0.1706,1.5797,50.211,64.1402,119.2162,0.8736,1.3697,3.3476,15.9373,3.6339,0.9017,5.5658,2.6399,725.3598,5.7726,10.7327,22.8233,11.3403,7.9178,6.37,0.2291,2.2433,1.1917,10.2177
752,0.4262,0.0179,893.5363368,9.4766,6.5,16.86,0.561,16.56,3.46,-5622.590344,2.6619,1.942156628,20.2254,0.1251,9.7985,85.6561,2.3503,8.7144,0.1551,1.0564,50.5124,64.0638,117.78,1.3881,1.3697,3.1752,33.0414,4.4974,1.871,4.5354,2.7033,719.915,5.1902,8.8149,20.3164,13.0254,4.5348,5.55,0.3267,2.0059,1.0451,14.1105
753,0.4723,0.006,468,10.4278,3.71,15.6,1.121,18.57,13.37,-6482.75,2.7858,1.873,16.7711,0.1286,6.8521,85.0513,1.2879,9.1156,0.3094,3.3554,50.5031,63.9509,117.643,1.516,1.3697,2.0645,23.4118,4.5292,0.6124,2.569,2.4778,728.4648,10.7761,27.0378,61.8302,17.0781,4.7753,13.35,1.138,4.0485,2.5067,41.5401
754,1.1302,0.0175,549,9.3349,5.33,15.58,0.384,7.45,3.42,-5789.75,2.9278,2.0105,19.9175,0.3398,6.6134,85.3825,1.6805,9.7324,0.1181,0.9911,50.3716,64.2442,118.0668,1.5377,1.3697,2.4593,102.5783,12.1067,1.8238,3.7459,2.4969,722.2933,3.6083,7.1736,21.7759,20.99,4.9728,6.34,0.184,2.2737,1.1918,7.6425
755,0.5425,0.0053,385,10.3125,8.6,10.25,0.41,11.31,3.08,-5273,1.7126,2.0045,20.0938,0.1468,6.6419,86.2857,2.622,8.5855,0.126,1.1082,50.3174,63.9733,118.8308,0.8264,1.3697,2.9272,33.4292,5.2607,0.5445,6.174,1.6468,722.2983,3.879,8.0657,15.3514,9.77,2.9369,10.06,0.2833,3.2322,1.8896,12.3363
756,0.5247,0.0057,470,9.3775,6.45,11.91,0.261,15.89,6.82,-6549.25,4.7231,1.8915,19.1952,0.1479,6.5591,85.7833,2.0327,8.7696,0.0784,1.7062,50.124,63.7482,118.7706,1.0204,0.8433,2.7544,20.9155,5.5958,0.5838,4.6994,1.9099,725.8778,2.4829,5.0826,34.1157,13.3074,7.818,9.5601,0.3986,3.3635,1.7836,18.6723
757,0.6668,0.0049,684,9.2168,8.27,20.81,0.373,22.91,2.53,-5469.5,1.9241,1.9703,19.1952,0.1905,9.745,83.8498,2.6497,8.5889,0.1173,0.7255,50.211,64.1402,119.2162,1.0204,0.8433,2.7544,20.9155,7.2344,0.4996,6.045,3.3084,731.6319,3.5212,8.1554,18.8505,11.982,3.2738,9.19,0.1814,2.8996,1.7311,8.539
758,0.3915,0.0054,1163,10.8477,4.92,16.07,1.305,19.06,10.6,-5248.25,3.3622,1.972,22.8225,0.1155,6.9642,84.1896,1.8771,8.8519,0.3671,3.0153,50.1963,64.6928,118.031,1.5018,1.3697,2.8489,8.5739,3.6094,0.5554,3.4758,2.5376,735.8582,12.6922,22.7424,42.4433,18.6398,5.799,11.93,0.261,4.0468,2.2456,10.8757
759,0.5085,0.0069,195,9.7153,9.28,31.28,0.648,17.75,24.06,-6364.75,3.5718,1.8693,25.1291,0.1402,16.9271,85.4449,3.1231,9.22,0.177,6.5949,50.5573,64.0559,117.628,0.8736,0.8433,3.3476,15.9373,5.2339,0.7033,6.7419,4.9733,733.5418,6.2117,25.7089,131.6493,15.619,6.1654,5.77,0.3722,1.9771,1.0728,15.0173
760,0.308,0.0065,1367,10.671,7.05,17.63,0.344,15.61,16.77,-5410.75,1.76,1.9772,25.0761,0.0899,7.0269,83.6264,2.3807,8.3006,0.0891,4.6183,50.3196,64.2059,119.8088,1.2753,1.2844,3.1921,11.9761,2.8863,0.6593,5.0031,2.8029,731.8693,3.2644,29.4545,61.6611,13.0728,2.998,9.02,0.1828,3.1887,1.6936,7.8563
761,0.5637,0.0048,604,9.5462,5.8,16.85,0.576,17.31,14.37,-5428.5,3.5479,1.9985,22.8225,0.1626,7.1994,85.0066,1.9889,9.6938,0.1642,4.0999,50.366,64.2263,118.0446,1.5018,1.2844,2.8489,8.5739,5.9052,0.4919,4.1561,2.6813,732.9305,5.5638,27.0526,68.6271,33.1053,6.1369,8.53,0.3616,2.9955,1.5915,13.5155
762,0.3535,0.0061,739,9.5118,8.2,20.56,0.296,19.5,4.34,-5467.75,1.6776,1.9417,25.0761,0.111,10.6622,83.6264,2.3824,8.3006,0.075,1.3145,50.3196,64.2059,119.8088,1.2753,1.2844,3.1921,11.9761,3.7161,0.6276,5.6702,3.2058,743.3112,2.8594,9.0863,23.1496,10.0327,2.8606,5.86,0.3071,2.1212,1.092,12.7505
763,0.3611,0.0052,2775,9.5372,4.94,14.33,0.813,15.16,11.04,-6285,4.1451,2.035,36.4941,0.1149,7.2948,83.6264,1.3689,8.3006,0.2321,2.8704,50.3196,64.2059,119.8088,1.4534,1.2844,4.4792,84.4272,3.7865,0.5342,3.5511,2.2742,736.0664,7.8475,21.0201,39.0828,25.7507,7.2268,8.3,0.3541,2.7097,1.5505,15.3404
764,0.5531,0.0101,821,10.0525,3.53,21.4,0.412,11.24,5.73,-5342.5,2.1083,2.023,25.0761,0.1601,11.0172,83.6264,1.3266,8.3006,0.1102,1.4904,50.3196,64.2059,119.8088,1.2753,1.2844,3.1921,11.9761,5.5018,1.0392,2.4342,3.332,742.9699,3.9957,9.1618,27.1997,7.355,3.6497,8.91,0.3058,3.027,1.6686,13.7963
765,0.6599,0.0114,542,9.21,9.91,28.84,0.468,19.1,6.48,-6489.25,4.5587,1.8913,19.1952,0.1878,9.2417,84.7188,2.9257,8.7073,0.1419,1.7891,50.2823,64.6813,118.294,1.0204,1.3697,2.7544,20.9155,7.1651,1.1737,7.0864,4.604,725.7008,4.3333,7.9054,33.9799,7.4737,7.5883,9.5601,0.3986,3.3635,1.7836,18.6723
766,0.5854,0.0055,2737,9.9439,5.69,13.16,0.571,15.46,11.67,-5098.25,2.6114,1.9892,25.0761,0.1705,6.964,85.4656,1.7166,8.5407,0.1472,3.2734,50.3651,64.2771,119.5174,1.2753,1.3999,3.1921,11.9761,5.8871,0.5645,4.0472,2.0768,737.5547,5.4922,22.5187,53.6157,13.4306,4.5584,11.93,0.261,4.0468,2.2456,10.8757
767,0.501,0.0117,1837,9.7508,5.64,16.23,0.21,16.04,8.67,-6301.5,1.1245,2.0265,21.8805,0.1447,6.4248,84.5303,1.7252,8.2638,0.0551,2.7031,50.4559,64.3628,119.6408,1.433,1.3999,2.7579,10.6665,5.1376,1.2046,3.9165,2.6111,716.165,1.9581,4.8806,35.2619,10.6164,1.9222,6.58,0.2566,2.3367,1.226,11.768
768,0.4491,0.0058,690,9.6928,4.1,12.01,0.222,13.07,6.52,-5570.25,2.2567,1.959,25.0761,0.1293,6.2969,83.779,1.3142,8.3006,0.0689,2.0596,50.3635,64.3058,119.7496,1.2753,1.2844,3.1921,11.9761,4.6332,0.5882,2.7705,1.9233,714.0863,2.0617,5.3942,32.5719,7.7982,3.8265,8.42,0.3606,2.9357,1.5763,15.3241
769,0.4472,0.0109,3477,9.6638,7.72,19.79,0.413,17.78,2.16,-5636.75,3.3326,1.9775,19.9175,0.1292,10.0129,85.8807,2.3941,9.754,0.1229,0.698,50.2775,63.9959,118.0116,1.5377,0.8433,2.4593,102.5783,4.6275,1.1178,5.3915,3.1667,721.5274,3.8195,8.4157,11.7501,6.72,5.7074,7.0699,0.3747,2.2791,1.3258,16.1391
770,0.4251,0.0056,410,10.7607,6.41,14.96,0.226,15.12,16.78,-5714.25,3.3807,1.974,21.6445,0.1237,7.1224,85.0449,1.9725,8.5003,0.076,4.5906,50.428,64.4113,118.2436,0.7809,1.2844,2.3731,21.2297,3.9507,0.5657,4.5475,2.36,737.7253,2.1884,24.7721,68.6247,20.6277,5.9707,11.93,0.261,4.0468,2.2456,10.8757
771,0.4106,0.0103,425,9.7102,5.83,14.14,0.215,18.2,7.46,-5801.25,3.0621,1.9623,15.5954,0.1451,6.6697,83.8498,1.7163,8.5889,0.0689,2.358,50.211,64.1402,119.2162,1.5424,1.3697,1.7814,25.0895,4.2284,1.0562,4.0432,2.2574,721.9808,2.033,4.2886,32.5334,14.57,5.2038,7.02,0.1694,2.5787,1.3108,8.5456
772,0.391,0.0059,634,9.5756,5.35,11.37,0.246,11.6,6.92,-5183,2.1225,1.9922,17.5607,0.12,6.1341,83.6264,1.6981,8.3006,0.0815,2.0692,50.3196,64.2059,119.8088,1.3947,1.3047,2.4473,40.8872,4.0835,0.6009,3.6178,1.8161,717.6098,2.3221,3.3629,41.61,19.2109,3.7003,5.86,0.3071,2.1212,1.092,12.7505
773,0.4074,0.0085,2456,10.7163,8.23,11.09,0.264,13.72,6.54,-4858.25,3.5308,1.97,20.9062,0.1194,6.108,83.6583,2.5256,8.5596,0.0874,2.2194,50.3882,64.4017,119.4242,1.0863,1.3047,2.5705,56.5322,3.8021,0.871,5.5198,1.7588,721.3287,2.5265,4.4575,51.824,50.8772,6.2482,10.52,0.3321,3.9085,1.9714,14.0763
774,0.5464,0.0067,655,9.8336,6.11,15.67,0.324,20.2,3.68,-5218.25,1.8358,1.945,20.2182,0.1547,5.939,84.8937,1.8103,8.6074,0.0885,1.2146,50.3191,64.2041,119.1106,1.2545,1.3047,2.5117,47.8035,5.5567,0.6856,4.4261,2.5392,716.6918,3.0898,7.3755,28.4192,30.4239,3.1415,7.71,0.2835,2.7384,1.441,16.6894
775,0.4797,0.0056,74,9.8346,12.14,16.53,0.811,21.57,5.99,-5520.25,3.4979,2.0023,19.0307,0.1387,11.127,83.6264,3.4777,8.3006,0.2271,1.6609,50.3196,64.2059,119.8088,1.3968,0.6262,2.3521,8.0907,4.8779,0.571,8.4328,2.5749,743.5534,7.8462,8.6841,20.7721,17.8643,6.1941,10.37,0.5308,3.5821,1.9432,24.5216
776,0.3047,0.0079,249,10.5746,5.17,15.09,0.09,12.04,5.51,-5408.25,1.1749,1.9758,20.9062,0.0932,5.9176,86.1155,1.7954,8.5801,0.0282,2.0807,50.294,64.0748,119.2266,1.0863,1.3047,2.5705,56.5322,2.8811,0.808,3.5923,2.4313,714.6424,0.8325,4.4555,27.4138,15.3125,2.005,10.58,0.3043,3.806,1.9747,13.3368
777,0.2861,0.0168,1357,10.4027,5.88,9.85,0.339,10.91,4.69,-5160,1.9304,2.003,17.5607,0.0895,5.9782,85.3881,1.5336,8.3179,0.1025,1.6597,50.2928,64.2195,120.1074,1.3947,1.3047,2.4473,40.8872,2.7506,1.7504,4.1869,1.5891,717.4855,3.1336,8.6807,23.1866,12.6413,3.273,8.72,0.2363,3.1199,1.6193,10.6737
778,0.5575,0.0125,1465,9.8103,6.18,22.02,1.195,27.38,20.49,-5116.5,1.7209,2.006,14.3746,0.1586,10.3704,83.8498,1.8787,8.5889,0.3499,5.66,50.211,64.1402,119.2162,1.4202,1.3047,1.7105,26.3684,5.6824,1.2793,4.559,3.5185,732.7438,11.479,31.8862,85.2271,29.0179,2.9381,8.72,0.2363,3.1199,1.6193,10.6737
779,0.3799,0.0153,736,10.6683,9.51,9.1,0.215,10.33,5.02,-5400,4.4888,1.9848,17.5607,0.1126,6.0493,85.3881,2.7222,8.3179,0.0715,1.4266,50.2928,64.2195,120.1074,1.3947,0.6262,2.4473,40.8872,3.5607,1.5839,6.6162,1.4648,715.1029,2.016,3.9364,24.2857,7.0114,7.7527,5.86,0.3071,2.1212,1.092,12.7505
780,0.4921,0.0092,775,9.9146,5.51,15.13,0.267,11.21,5.28,-5763,1.7072,1.9367,17.0119,0.1461,6.3553,84.5303,1.8161,8.2638,0.0829,1.9076,50.4559,64.3628,119.6408,1.3922,1.6235,1.9623,30.38,4.9635,0.9418,3.8222,2.4377,714.4207,2.4961,8.1057,21.7343,14.2688,2.929,9.81,0.4124,3.5109,1.8368,18.8079
781,0.5033,0.0057,103,9.7815,5.81,13.84,0.254,18.4,10.79,-5646.5,1.0706,2.0248,17.5607,0.1426,6.4576,86.1155,1.6289,8.5801,0.0846,3.0119,50.294,64.0748,119.2266,1.3947,0.6262,2.4473,40.8872,5.145,0.581,4.0283,2.2049,724.9828,2.4302,6.192,51.677,9.5467,1.8345,13.35,0.2637,4.874,2.5068,12.1186
782,0.4013,0.0054,587,9.3928,6.36,14.19,0.342,14.95,16.22,-5544.25,3.1782,1.9905,21.8805,0.126,6.957,83.6264,2.0056,8.3006,0.0959,4.2474,50.3196,64.2059,119.8088,1.433,1.3047,2.7579,10.6665,4.2721,0.5536,4.4346,2.2308,738.9597,3.2976,22.853,65.4883,14.4386,5.4175,6.56,0.3269,2.0663,1.225,14.3891
783,0.4531,0.0053,534,10.6916,6.67,12.71,0.264,13.35,4.86,-5310.5,1.0394,1.9758,17.5607,0.1302,5.7846,85.7059,2.112,8.2395,0.0861,1.5469,50.344,64.1495,120.0346,1.3947,0.6262,2.4473,40.8872,4.2381,0.54,4.604,2.0487,712.7835,2.4714,7.221,24.0626,23.7372,1.7819,5.86,0.3071,2.1212,1.092,12.7505
784,0.5044,0.0059,1029,9.7287,4.93,16.91,0.252,22.15,5.04,-5377.25,1.8729,1.9395,20.2182,0.1427,6.5735,84.8937,1.4746,8.6074,0.0849,1.446,50.3191,64.2041,119.1106,1.2545,0.6262,2.5117,47.8035,5.1848,0.6012,3.7282,2.7193,730.1735,2.43,5.0324,19.0231,21.8516,3.1915,8.63,0.4327,3.0837,1.618,18.4445
785,0.4043,0.0089,1081,9.3549,6.91,8.39,0.202,14.53,7.26,-5528.75,2.0313,1.9955,19.0307,0.1262,5.8949,85.3881,2.317,8.3179,0.0747,2.1098,50.2928,64.2195,120.1074,1.3968,1.3047,2.3521,8.0907,4.3215,0.9145,4.7766,1.3423,719.2029,1.8956,2.9014,43.6395,6.7869,3.469,9.11,0.2426,3.0971,1.7008,10.8262
786,0.3734,0.0067,658,9.4039,5.81,13.4,0.309,11.3,4.42,-5275,3.3438,1.9697,19.0307,0.1177,6.3096,83.779,1.9757,8.3006,0.1018,1.5464,50.3635,64.3058,119.7496,1.3968,1.6235,2.3521,8.0907,3.9706,0.6803,4.0459,2.1593,713.3832,2.877,4.5164,27.6178,8.6919,5.8149,8.42,0.3606,2.9357,1.5763,15.3241
787,0.3955,0.012,555,9.3764,6.76,10.29,0.216,13.73,6.6,-5646,1.8481,1.996,16.4241,0.1214,5.9222,86.15,2.1742,8.8424,0.0638,1.9219,50.0752,64.326,117.8416,1.0321,1.6235,2.3235,25.2106,4.2183,1.2414,4.6499,1.6595,712.5823,2.009,3.4268,48.4328,15.4819,3.1553,9.11,0.2426,3.0971,1.7008,10.8262
788,0.3708,0.0098,439,9.6851,8.15,10.32,0.623,19.14,7.1,-6468,4.2196,1.878,16.5469,0.1114,6.6856,85.0449,2.8422,8.5003,0.1762,2.2422,50.428,64.4113,118.2436,1.4139,2.4282,2.2978,23.3882,3.8282,1.0044,5.6216,1.6217,734.0239,6.1044,4.6959,31.669,45.5696,7.1316,11.81,0.1579,3.9963,2.2164,9.617
789,0.3816,0.0104,349,9.7035,3.75,23.81,0.385,22.89,5.07,-5645.75,4.2741,1.976,16.5469,0.1148,7.9092,84.5987,1.123,8.8836,0.1245,1.6386,50.0944,63.7488,117.878,1.4139,2.4282,2.2978,23.3882,3.9331,1.0704,2.5712,3.7774,724.2021,3.6186,3.9607,38.0619,15.2248,7.202,10.92,0.2937,3.7983,2.0444,17.6552
790,0.4472,0.0086,2381,10.7068,7.16,10.62,0.226,5.48,3.73,-4675.25,1.0559,1.991,19.0307,0.1294,5.967,85.3881,1.7329,8.3179,0.0796,1.2794,50.2928,64.2195,120.1074,1.3968,1.3047,2.3521,8.0907,4.1772,0.883,5.0179,1.7121,716.0344,2.1253,5.1349,39.821,6.9132,1.8138,10.44,0.1893,3.7662,1.9423,10.9358
791,0.4066,0.0131,534,9.1275,7.37,9.54,0.274,11.76,2.6,-5335.5,2.2967,1.966,14.8748,0.1212,6.012,84.5303,2.202,8.2638,0.0853,0.8109,50.4559,64.3628,119.6408,1.1369,1.6235,1.7884,32.2042,4.4551,1.3515,4.9609,1.5253,715.0151,2.5657,7.6197,15.9213,7.6745,3.9088,6.87,0.3055,2.4142,1.2719,16.9748
792,1.1089,0.0103,763,9.004,6.68,9.46,0.238,9.37,4.4,-5197.5,1.6248,2.0048,14.8748,0.3227,6.3283,83.6583,2.208,8.5596,0.0812,1.2314,50.3882,64.4017,119.4242,1.1369,2.4282,1.7884,32.2042,12.3159,1.0606,4.53,1.5118,716.684,2.2392,6.8212,18.0032,12.7291,2.7792,6.87,0.3055,2.4142,1.2719,16.9748
793,0.3383,0.0122,835,9.3579,6.54,12.42,0.353,11.36,4.83,-5892.25,1.5719,1.992,14.8748,0.1085,6.0841,83.779,1.9142,8.3006,0.0994,1.672,50.3635,64.3058,119.7496,1.1369,1.6235,1.7884,32.2042,3.615,1.256,4.5271,2.002,712.8429,3.295,3.9167,27.5934,6.6625,2.6891,8.42,0.3606,2.9357,1.5763,15.3241
794,0.4135,0.0113,355,9.5449,3.04,13.03,0.177,13.08,6.88,-5322.25,3.438,2.0217,20.9062,0.1175,6.0937,86.1155,0.924,8.5801,0.0619,2.1956,50.294,64.0748,119.2266,1.0863,0.6262,2.5705,56.5322,4.3325,1.1589,2.1356,2.104,714.8495,1.6389,4.9956,29.3971,12.1952,6.1213,6.58,0.2566,2.3367,1.226,11.768
795,0.5885,0.0091,312,9.8111,11,17.88,0.612,19.98,22.46,-5536.5,1.7824,1.9648,14.3746,0.1685,10.1622,84.8937,3.0533,8.6074,0.1862,6.2317,50.3191,64.2041,119.1106,1.4202,1.3047,1.7105,26.3684,5.9988,0.9338,7.7011,2.8298,731.9578,5.7994,31.0456,97.248,18.5219,3.05,9.43,0.5611,3.4173,1.7681,23.3488
796,0.5582,0.0064,537,9.913,8.95,19.46,0.362,18.1,8.27,-5393.5,2.4871,1.9743,16.4241,0.1622,11.0498,85.8807,2.6021,9.754,0.1102,2.3691,50.2775,63.9959,118.0116,1.0321,2.4282,2.3235,25.2106,5.6309,0.6533,6.0995,3.0186,746.6661,3.5392,6.8461,26.1313,12.1537,4.2823,9.5,0.3875,3.4972,1.7927,16.6009
797,0.4841,0.0143,644,9.6912,6.32,23.19,0.971,29.12,23.55,-5545.25,1.7657,1.9892,17.5607,0.137,10.3188,84.7188,1.802,8.7073,0.2866,6.4526,50.2823,64.6813,118.294,1.3947,0.6262,2.4473,40.8872,4.9956,1.4776,4.4178,3.6751,730.7969,9.1889,31.8442,101.9313,18.7123,2.9974,9.43,0.5611,3.4173,1.7681,23.3488
